t;true1;true2;true3;true4;prev1;prev2;prev3;prev4
14;0,22537710265574953;0,12808658738948356;0,22920383317894674;0,10145031903690149;0,26416142133556825;0,12723556771800354;0,24704530628392424;0,09807311045249703
15;0,18405076351914845;0,13028104847710464;0,2498249152147558;0,13128328080554189;0,18274534645503382;0,1279239732355645;0,24348759730876599;0,12914216588078686
16;0,22570337895412507;0,12462044860612985;0,19789544465974984;0,1351926333589461;0,19731777572393175;0,1389641074565488;0,20479261505870752;0,15444492795100676
17;0,39528000589749374;0,1278465453330402;0,35779409979422394;0,16243587313825944;0,2415160219707217;0,06084678278524012;0,2715496883171083;0,11077655112523291
18;0,2784577025664948;0,12034945288042158;0,31390483189428375;0,13765936979627688;0,26701329679751096;0,10036536703897538;0,2984902863771508;0,11524489332043263
19;0,139850582755874;0,1185547706309089;0,2989349857672083;0,1171848031436407;0,24002272571293895;0,17675452010330572;0,3482393214587786;0,16739540629565444
20;0,14739872811065;0,15909592730152447;0,3795750471781079;0,13313859491957442;0,16710550416748304;0,21221682924698773;0,4190072469636346;0,1861331604762914
21;0,17120174339401553;0,15706223600035102;0,31936754353697594;0,12844371779028285;0,14887684256163922;0,12601928769923595;0,29755272948564954;0,09692126228171083
22;0,18236640151910125;0,15639642222414055;0,3510450381793884;0,17953724890116946;0,20262778461635944;0,18138062860296786;0,38652095302709694;0,2021916842140793
23;0,1615428355237812;0,1478649899315387;0,26270200949337325;0,1609571153641205;0,16714420147431;0,15587688358896917;0,2649908702294387;0,16629919580549882
24;0,21573783607592162;0,15801641648922388;0,2855175857323324;0,13676336870540892;0,19811020640575375;0,14013018610002792;0,2708795830195053;0,1209551672345045
25;0,25219485193312985;0,16266809803849933;0,41253000384535926;0,15243099962397397;0,2390154760340044;0,1663109420141867;0,39790305414610516;0,16480486645117318
26;0,30680212337055957;0,14766597413952265;0,37758921243911137;0,15817903090952512;0,28957783314080354;0,11177723546646989;0,3580679328882623;0,11978044812001674
27;0,2953230718514813;0,14678293939808845;0,3626923139982478;0,17544091005987994;0,2516575112665017;0,11131802460316341;0,3261414553483963;0,14599106884612295
28;0,22639675294866804;0,07111761710547841;0,3321975583457282;0,1356090915962907;0,29572995158342996;0,13129432869612778;0,39570171893903106;0,18994950116617088
29;0,2283626675369539;0,07299038489389577;0,3661089363445634;0,14896955979177334;0,2441362201686112;0,10665732987718228;0,3876411155467155;0,18132569128779513
30;0,18078391194051682;0,11835310693072934;0,29850525157318936;0,16025253499534536;0,22319247987770752;0,12167340487180535;0,31218618173380297;0,15680955702303379
31;0,2337067876102796;0,11265265374359909;0,3278857832104101;0,19990973460233524;0,14568959210211255;0,07716106723118527;0,2714412335679583;0,1738851952092275
32;0,18383837863577399;0,14739214097397155;0,40944035694796355;0,1804374967976004;0,19728253844525068;0,17041326515678784;0,42977653674284133;0,2003727819905934
33;0,12837672650962423;0,1487362726666803;0,3688303770523387;0,11886134100666078;0,16172340347540717;0,18951842106059244;0,4027110124057845;0,16244275024145752
34;0,14043095242977816;0,11760919039505163;0,3357149476793042;0,11588030980724164;0,18146380822353317;0,17401133023730522;0,3949863169798334;0,16208547784228816
35;0,1024376466402253;0,06262549471185758;0,3113633453372035;0,07618677026335317;0,14196948529873715;0,11122164428669082;0,3460113173763049;0,12310418319294428
36;0,1918594079902217;0,1042222925855204;0,5423325580553022;0,07798420385067135;0,15617559385585783;0,06187236699816368;0,5098644850147522;0,04254975425756635
37;0,19471826857069008;0,04493192204656563;0,3557051703065062;0,04239391277157307;0,2150599974366631;0,07631297419919174;0,36627952545046377;0,0750337916667584
38;0,1535804916214803;0,0026772268664643144;0,24835457254894072;-0,015092008180778391;0,23617779566099048;0,10517133026097462;0,3362779298985765;0,08282578253697777
39;0,1362748299332045;0,014347144946048931;0,45826268501678763;0,03080070783893502;0,17408178846501254;-0,022768770191972612;0,44605969522773214;-0,010667455381704345
40;0,1970525148585352;0,04373203248901616;0,3694400792002828;0,06828295283238775;0,14349415143553673;0,05158853749849867;0,36452289556490874;0,07976679728507288
41;0,23268412104687447;0,07948090445786246;0,342010882737979;0,10758732974718149;0,21130030834184607;0,07370584381119054;0,331217489344738;0,10195849302261842
42;0,19471121900361302;0,06038893737867488;0,1826716845941772;0,08005348266478182;0,21785242848763983;0,09987606615835162;0,20929112323059224;0,11898161084039562
43;0,1483418492493792;0,07831718207502802;0,27023664965530975;0,0972085164713834;0,17344785986888325;0,047166127991179224;0,25543869884588916;0,060715196868862335
44;0,15684013684316017;0,08476048834008724;0,29977229375520353;0,10484839521218428;0,12608168119957694;0,12697097506292054;0,3176997489894969;0,15468327030506465
45;0,12385414315313598;0,07701171535664277;0,20339681956430053;0,12087109009359599;0,15541843814357897;0,0621029021836843;0,20700624064459563;0,09258540678603122
46;0,08241235980402452;0,34343728575042015;0,2717908288253437;0,18468394863207066;0,14553115818947643;0,3830330554407158;0,6828889072742852;0,2168210501749068
47;0,15461369323568253;0,2930801985129254;0,23831628974105917;0,10892189779137974;0,13090118043674848;0,36459365168569496;0,2634400694780254;0,2010175391302018
48;0,2240546112007703;0,08501626493412022;0,2950800434359508;0,08169465737629035;0,20143031237349387;0,07997588678245955;0,2849431034021741;0,07897544458019447
49;0,17394849261443368;0,2008105687134056;0,28581627990638864;0,1607177093218882;0,2606123649990076;0,10469255532384265;0,21511534970311919;0,0552069609724614
50;0,2588187525618433;0,10290890711580238;0,15790778396754532;0,10523956224795329;0,24276510118098696;0,14073217271737412;0,17676463101985582;0,15043546004000485
51;0,24041473083010526;0,03241606831175283;0,10250022472073234;0,03548951443777223;0,24661215740115192;0,05065808076778579;0,11018862024363246;0,05248089966335751
52;0,1944587183900531;0,099246585010789;0,235306205905619;0,11919986785712651;0,2519391426542766;0,032414559148238604;0,2342205286746989;0,029427498179859367
53;0,15823926871635186;0,18184165526888152;0,35261229895632457;0,18974798510634083;0,21365220696032672;0,15463643616108136;0,3558931604232007;0,15326793135937142
54;0,17463359814761953;0,20245166083845137;0,39667317817793535;0,2313379575192608;0,14175412708586577;0,20735337859293207;0,3878650718566248;0,23992287889058955
55;0,18471438630678763;0,2145137721112134;0,3942962809647516;0,22040555691696578;0,16626107938217186;0,20671872763969615;0,37989964021248385;0,2146030569673926
56;0,14214128218570982;0,23038276716430842;0,384605970718395;0,22705420785240282;0,17655321673459837;0,2124025932829583;0,3910886998967488;0,20092183877291098
57;0,08435368919688757;0,33136011154070394;0,44590371896395714;0,24253961755778594;0,10895566087693478;0,3574068355955623;0,4686214025019123;0,2705549996294494
58;0,1627279853842923;0,18252272760877136;0,24236847510774007;0,21106119556815292;0,1274515553554625;0,22154601449137806;0,2694278447700726;0,25673378325853635
59;0,15841474580047374;0,10810692745410366;0,24567565624348123;0,1446851402567734;0,16716696852265522;0,12948191937813183;0,257322206697324;0,16709681739358836
60;0,19062890835075072;0,13293893847023638;0,2916192214390345;0,14282852520797182;0,1973615859754992;0,11634729487248036;0,28482996027487206;0,12391579161210185
61;0,3694967213561326;0,17781889225454525;0,29516130847816885;0,16196293647557353;0,21015560953699775;0,11138552671233103;0,172143743441762;0,12766937488728017
62;0,3071993391419938;0,12500529395912516;0,2652302354255096;0,18551567536167776;0,28113573004855547;0,09215909038483552;0,243138206027164;0,15042124265211937
63;0,0910535432198731;0,13998546757855596;0,3216978382473156;0,1545577883618049;0,26227912539922965;0,18306141396754325;0,38429372161750525;0,1742162497236046
64;0,0824562187408797;0,10362723323369934;0,22577541973119078;0,12308862183009951;0,21189662596058426;0,190216809153617;0,3252697115781312;0,19707005688149662
65;0,17470046794719823;0,11841815793876843;0,2709166800539986;0,15923304132262828;0,17094559583757934;0,1620040888409841;0,2917113486059259;0,20449232420680924
66;0,198324130225956;0,1587324653558144;0,3589383961866972;0,16776219562148292;0,18596238505986212;0,15387338276340673;0,35173540475182213;0,16318200792544016
67;0,12529349450540275;0,17463371654856344;0,3187439419940669;0,1640641167243316;0,1783561426860611;0,18159898051742598;0,33396321441458837;0,16663312688431986
68;0,10103029816896084;0,15978793098654331;0,2903523010076598;0,1494336899491194;0,10808443998357153;0,19168321465050348;0,31250978818261166;0,18355633052077314
69;0,1139663928379598;0,12650193911524701;0,20259565329479445;0,109378059526924;0,10514150780039186;0,1522103494801083;0,2141112627119515;0,1396385284078879
70;0,14793347507586038;0,1320587259710884;0,1879816993182534;0,1264424865597956;0,16676117690976516;0,13428194385206926;0,20545166635004408;0,12448117702259529
71;0,11447088988578043;0,09186181678646166;0,22273813581111604;0,11094489395172707;0,13096690326935564;0,10602200219284906;0,23340049529606424;0,12475901797050035
72;0,1780525414763873;0,08478211975551041;0,23547759280038028;0,07648987085825555;0,15062701801029194;0,12886434879157102;0,24894548545262607;0,12739912733908035
73;0,1772997663372231;0,06822027043719109;0,15294148983711928;0,07019366429321405;0,23327939792794075;0,02513695124710874;0,13172955423636218;0,02021509082298201
74;0,08803285842801468;0,03410929261473847;0,0913889994380366;0,034586798677906115;0,20130665574781656;0,1301416014491861;0,1826626639577147;0,1175567283678039
75;0,1654470208403966;0,061464950545690025;0,1829385656916015;0,07162826562274195;0,13641290497070632;0,07742318779227457;0,17829919633631533;0,09221106462491782
76;0,17601518171019295;0,05539038349549889;0,12628540470409821;0,07395256266707267;0,1933594242680608;0,03710948166937608;0,1268464980684427;0,04993398122241542
77;0,12890800966239355;0,03688554933216543;0,18288187506938647;0,06677092266512896;0,16027850704182725;0,08101346189306505;0,2151468084399919;0,10890243721041706
78;0,09640214128526833;0,09111658044320373;0,2341355577026916;0,1246087331754494;0,1385253933336165;0,11065915844233208;0,2565987166734086;0,14012319055046485
79;0,18523480509140827;0,11211798346130479;0,20146647066149176;0,1405797260697795;0,07858007924822899;0,0885720718607996;0,146304674790524;0,13388769172398604
80;0,1990672579773833;0,13754428129336557;0,24448991326317537;0,12043850402779117;0,13419620502510224;0,1102317936821645;0,213573418600029;0,09945161897752565
81;0,14135172317423156;0,15766167464356196;0,18505751453162056;0,14523408099186952;0,17199628810899037;0,12319430437423792;0,17815977955684237;0,10503975940448043
82;0,11460697300909542;0,1432603938481668;0,1350207655489978;0,1225326109383026;0,14897165773541876;0,2380668431348579;0,21091671679658172;0,21445666214735107
83;0,1549201342867948;0,2798874283049868;0,22977894928741485;0,21286794501278972;0,14687420448808616;0,2148457584634081;0,19149384924813334;0,14596879565845472
84;0,17983188762964247;0,2140873501484096;0,26485538255550034;0,11298405802509974;0,15882804063605863;0,29132403046765587;0,29810677380794126;0,2014739615861296
85;0,1755370401156236;0,1712988603647729;0,19307358021153442;0,10278442917161984;0,24024777592250898;0,20277266790343118;0,21889774104539006;0,12794033542345987
86;0,12671951700698011;0,1025470474363288;0,14983154671728388;0,06425577635097858;0,1970401163575896;0,16709609347991825;0,20896881293046932;0,12275842702931859
87;0,10208793983184271;0,03969486671745039;0,13931552058020036;0,02383505809135254;0,13688420862253814;0,10670522642928923;0,18140969169023086;0,0907706086349918
88;0,17591622085571226;0,07100680432589244;0,22170710776708896;0,0632287293569263;0,15024625009207415;0,05725378390158172;0,2099990828340656;0,049331424406296946
89;0,29264822906562155;0,08240914318510441;0,2602680163310674;0,09036897953567001;0,18166023715721813;0,010442518173718381;0,1867688678597813;0,0265383224924568
90;0,29300394426619913;0,08865499472955604;0,21436560792854223;0,09123764079318794;0,22317775778837062;0,11003984029315998;0,20211266108617731;0,1259521638724063
91;0,1915794953188976;0,1272861152546155;0,21602723003785262;0,12664994919382416;0,24742859077526239;0,07659045114582343;0,20020318272586815;0,06664437080313744
92;0,17418964483537097;0,11940448433495239;0,23772728716515462;0,1149346813695331;0,17271208520428033;0,119853646394851;0,2402827736182712;0,11755195163982818
93;0,14563383364923338;0,15228443472448733;0,24210275930208627;0,13600901618870426;0,16529128958694114;0,16152653224003422;0,2535022459785814;0,14171871080952933
94;0,20070527961697784;0,18631730610711045;0,19457191295689;0,2006525661934922;0,160661871019435;0,15713938995336862;0,17694413755578048;0,17574209279519482
95;0,23760038860069288;0,10023518981087731;0,33615352603049403;0,12264014034342492;0,19431030523520376;0,15244222339249056;0,34659447536409005;0,18680431609798395
96;0,22122134531738555;0,038836046550913994;0,24604803598998082;0,07903634381769745;0,26285108209209507;0,05855787922253279;0,26973183735254463;0,09296144494243075
97;0,2464348174530779;0,052321337198979294;0,5047664878945849;0,10601336373063032;0,25162605200674304;0,06630064647264083;0,5069932073332415;0,11976524209424906
98;0,3375145237912119;0,06022055289834274;0,3871228664435648;0,12981219447056985;0,26078052708990085;0,026859387416906407;0,3485915564816365;0,1010781591377035
99;0,241786759899814;0,09320980197857824;0,2702868364728379;0,13096432709573402;0,2911568987684523;0,06616169384582568;0,26838353851754093;0,09349326101336253
100;0,23242653301411426;0,1159643475555925;0,3098582731469302;0,16472123440850422;0,23387364623355208;0,13409506475913216;0,32311581787293164;0,1826744225832509
101;0,12031928709302246;0,08767521158966984;0,24164783270159643;0,1377331272272284;0,24615180772582348;0,09289062408220099;0,2846652491996636;0,13025549997512562
102;0,14236953395195157;0,13941979086091089;0,2867408739488905;0,21962563067183996;0,17417157226158989;0,1445356638929414;0,2989697990636515;0,22053165902306338
103;0,08242176905517037;0,1572257848952214;0,24746093948229164;0,18102926364368993;0,11659174457296041;0,22680391791451415;0,29029944143965974;0,2573855229141803
104;0,09375220793061692;0,1817230571527313;0,24455537282669712;0,1551075348171372;0,10154149674553947;0,17761772235829296;0,246789680840401;0,14696442953854663
105;0,03914261043798379;0,21609379705823883;0,20127146564952464;0,174460826138712;0,0850097590004817;0,22616984425324388;0,22233129573248545;0,18302188256850305
106;0,10687334474953958;0,16585888441689667;0,15524323562000178;0,17932799072065314;0,05950897745506979;0,1893863392372928;0,16415445178559293;0,20945387372553853
107;0,06549452587568534;0,1582762593266514;0,2703430847707302;0,15174953961001672;0,13238131960758742;0,18155650899672196;0,3015953440004679;0,16707811558367308
108;0,1089276416267744;0,18743800560961554;0,283663893857986;0,1912862946654031;0,09863520351692362;0,16908510040130165;0,2705862917819705;0,1703113444394918
109;0,1600403984782913;0,18823629452203514;0,3500153331551496;0,22066691251571108;0,15370810537492913;0,17625705425249114;0,3360164651578842;0,2094573492627474
110;0,14455109155796894;0,17442142049184592;0,2971922771763021;0,2152744275094659;0,17420744859072093;0,18942817158452374;0,3161485625235961;0,22514629494855556
111;0,11764482620000169;0,1837200541412639;0,24977099137407288;0,2091337104822506;0,12781744394921024;0,19253844839171425;0,2557632788608074;0,21757224312802095
112;0,12441405160364907;0,1550266340930583;0,2529273741983366;0,169973510041554;0,12957051457540605;0,19176802556055536;0,27740210209395644;0,20989707047311917
113;0,22469507478959302;0,15370901030932793;0,31492588768574603;0,1918401588328947;0,1595234405541085;0,08495864870793425;0,2585567541489345;0,12785770725429152
114;0,312049858765562;0,22874685172202172;0,3584958100587997;0,35736590256967316;0,18287400179282226;0,047615249354189725;0,22312713754039726;0,187400396266375
115;0,14211952924352036;0,24355696563157864;0,38510723514007483;0,4810847940365081;0,17714173157820898;0,03737535563111466;0,26279370964175147;0,2402275033561925
116;0,057148126162186015;0,19608469674038972;0,2308973724747944;0,20130941528929847;0,13846163939126194;0,2898020118123272;0,3105546869812763;0,2976117796968502
117;0,1234166912721208;0,18819136340982903;0,21349801590896694;0,1998364890455227;0,10295929291995777;0,2245093671354823;0,22694348643675577;0,24291345944830256
118;0,10697119003252971;0,11594989380213803;0,22270304810702354;0,15251232234172396;0,16506322988107397;0,14923625047139524;0,2675327449720391;0,17818780059771383
119;0,021372212506630635;0,1103331443030195;0,2588007748769972;0,17837266049653697;0,12356999612057008;0,1362812965943243;0,30091713178539187;0,1853824598857989
120;0,16799021533588185;0,1747151572324345;0,28818099080785015;0,22803667639738281;0,08719853234606802;0,14258583499835997;0,24569744133120394;0,20351308394391093
121;0,2556694423635721;0,17929294206164662;0,320243398079287;0,22675947930057047;0,20725806329821067;0,14576644933952176;0,28084376783390025;0,19632997554633816
122;0,19098421038380023;0,15609800524268486;0,34808195322243984;0,20475862421438454;0,25648248294803166;0,16867142264683876;0,3782494935335537;0,21000539905017626
123;0,20089967172148165;0,13056014276158592;0,2949204381502957;0,20844257465090907;0,16647442807579513;0,12575655702972938;0,2796697811705917;0,2093017129568725
124;0,2333419696525738;0,08844441792280182;0,2204382593045396;0,1954894419396123;0,22348398028758126;0,09026310438807776;0,2208814382506535;0,1964438990383558
125;0,15882429315632005;0,13160422775541455;0,2795109333786277;0,20429282886257247;0,24381000427906901;0,11690466117244251;0,2997017897748183;0,18067982574210895
126;0,04142747280076689;0,11234070564488356;0,2672895740466509;0,17566128723082408;0,1624751283482384;0,1755121104538499;0,3378026136903819;0,22911217793170302
127;0,07170319978038069;0,16150672441837438;0,2548943721133201;0,21538521138388803;0,09131947833552924;0,18978072565644202;0,2736831677785369;0,24752440975492193
128;0,12121020883600808;0,1585096335899698;0,29525876362991893;0,2086465584842565;0,0742252940846976;0,13355830326488952;0,2700012053515249;0,18862549551223087
129;0,1240503084099737;0,13224988623117231;0,31605013699972767;0,20455121151532818;0,120587628367267;0,12615580747913352;0,3125466202436432;0,19753601443611496
130;0,09832763933297743;0,16306568162045212;0,346166236662105;0,24278222830187016;0,14189568546077957;0,16795980359032847;0,37006702800739866;0,23690252552603921
131;0,15040042636406717;0,18213508819783367;0,35166302674216865;0,20954246262014653;0,09720170275597809;0,2350343803969074;0,3600737031920587;0,274541192559225
132;0,2975276337080518;0,1908396074849115;0,34789042094904055;0,24920650169937236;0,17301512246181314;0,12612520365295263;0,273711725442144;0,18901766060624797
133;0,32367519552381485;0,2017902154367088;0,3573004418827402;0,29032951756041103;0,2808909565531523;0,0954926158370603;0,2787391349279428;0,18358947637068518
134;0,3962335160350569;0,2206464533505558;0,3449391562087934;0,3024545829584514;0,2783513458804374;0,15141740897687575;0,2758504932755469;0,24295640008728386
135;0,3079954935454737;0,21434131614770574;0,33722692436091267;0,2673468077570098;0,2951932537028745;0,1804789987887777;0,31415032834738266;0,23191583435391758
136;0,19137474940810134;0,16064556894777104;0,2742606366116398;0,19146388192593133;0,2928405334133845;0,26919153745145885;0,37034312761828664;0,29943479349616414
137;0,1511501305448868;0,14144798430068728;0,22865104390830268;0,1941074469744272;0,2580286744399179;0,2035359345712198;0,2943538848982418;0,24537437686628763
138;0,0995234946435527;0,13567200875986377;0,1759093619360885;0,17442351205856294;0,17710995913085753;0,18067076651110303;0,22446961541252994;0,2203250818589184
139;0,059811766891323746;0,11088952513187622;0,20166085008064308;0,14961922851738974;0,10622088186668223;0,17595345470430482;0,24675809491533138;0,21415792401069184
140;0,07168923604131817;0,13652481763287572;0,18577249969687148;0,1696067839360196;0,08167320254846419;0,14077993278044884;0,19263760832464208;0,17225179629404325
141;0,06502851962422272;0,16480839823538904;0,16263055305157326;0,17524267063163482;0,07564675429625708;0,1671874710032951;0,1674361456749118;0,1743258424685153
142;0,053011973548696904;0,144557490243849;0,13918143428732158;0,16280203102228893;0,08622159391484693;0,20258221002500099;0,1865218228432773;0,21823737956085054
143;0,04727936798639431;0,15199290091373555;0,19017439888653243;0,18343483199397018;0,08136306809748285;0,13771541056072148;0,19197109143641627;0,15959812546770902
144;-0,0027956427480764845;0,199768559858121;0,22380864387721494;0,2187010544041643;0,06675881862385973;0,20636657375173034;0,24928892738190797;0,21665463857945474
145;0,03002238199429229;0,18531492826267823;0,2311642073018105;0,22730788409336866;0,0794336172308293;0,2048897272684581;0,2517076915793043;0,2439814893999692
146;0,03692134810262395;0,19123231407392738;0,24200776969540702;0,2246669882402533;0,054189738840497735;0,19711948032526366;0,2517902631894482;0,22793081251178574
147;0,032293347546178526;0,17592728982802547;0,20030938403358048;0,19611897172644108;0,028991445665577868;0,19758663253617526;0,20924007554981286;0,22182327318543654
148;-0,008812608209391785;0,16866436127283008;0,19430740416361633;0,20200950394936099;0,07560694687842039;0,16594061892676068;0,22473402609103385;0,18987511414870384
149;0,042012115395700815;0,13179896740982366;0,14958105268397312;0,16334667183713478;0,02832592382441555;0,17986167554557;0,17015265500014684;0,22090914872046896
150;0,12366883920310598;0,16070980224619516;0,18360823324440156;0,3085757457174263;0,06203621072422654;-0,0031901645254255313;0,07739284456097198;0,13780051477988853
151;0,05160119249852051;0,20512428634369567;0,20234394138438758;0,23850017435691417;0,04489459750462902;0,17430113254230406;0,18229905604358537;0,206946434323107
152;-0,061677288856538934;0,3005126757702909;0,25711577862029467;0,3203634619145202;0,03766342742023221;0,29231056023489377;0,28839117925716123;0,2925515623270714
153;-0,02367641600114466;0,35925749300866144;0,31108300261639343;0,33981589093728803;-0,008841677529270254;0,3565897519829216;0,3152326519391656;0,33511821939017933
154;0,14298815448161084;0,3891593087097648;0,3822438412317955;0,39178286427855435;0,0062394158551460155;0,3674800405419528;0,3429113621499799;0,37220955638522557
155;0,26722060915269286;0,3180310821217399;0,3269611758759391;0,30264775813306133;0,08030205362093719;0,3425064237789513;0,2744871008358348;0,35477793485285125
156;0,1211818259411414;0,11253664738057616;0,12089955933846268;0,10489238797409255;0,14391345553692217;0,2729197420399816;0,21117848531350447;0,27836030169564246
157;0,1544422216636586;0,13843575584284354;0,1858068150135993;0,1470971448137631;0,21505753920055398;0,1782623481140119;0,2198902473859916;0,1832671379360009
158;0,18363785045396555;0,04725582996854531;0,08409964818093908;0,057149378615561554;0,16970887779188187;0,11947618581607367;0,11897268892104526;0,13710577375222952
159;0,13930040613253936;0,05258167495577358;0,10600804436413248;0,08482767468913574;0,19362798107233584;0,028411943420604224;0,10879552896080584;0,05387291569732568
160;0,13605186114487738;0,0640136198767197;0,13431013067271913;0,11391306123672067;0,1448528483617006;0,07086298061530681;0,14267600078386147;0,12049606862184213
161;0,1319288383915688;0,09746733388026028;0,13704746360415757;0,10813572737524711;0,14330914945186685;0,11342615341894516;0,14900851536514007;0,12527534291003162
162;0,07409219234111022;0,04468589499272675;0,09762704557885711;0,05679198351902348;0,12832872561212108;0,12441630630916554;0,1553523219716964;0,13620055927904126
163;0,06492828692103253;0,06773618390634001;0,09751914959599951;0,07447590906719669;0,08686802641109331;0,06015861814595876;0,09823861646367191;0,06281629821640893
164;0,06559899210524335;0,06486743549680678;0,09094579906385424;0,0673122704280825;0,04908893914210409;0,11532534185241106;0,11328503676627538;0,12238613633707826
165;0,07912484762267284;0,10422176432454869;0,11989757517850191;0,11004865583262553;0,09499381570552445;0,07218931815066279;0,10814904243353399;0,06917215364048168
166;0,09000047455256649;0,09278226080964976;0,09030994433015517;0,09581279963675375;0,08123711395062538;0,1488718920269596;0,12267441560827139;0,15501992482923066
167;0,08940488332362226;0,084204553217249;0,10453281128243887;0,09269123370215115;0,1336162235180492;0,12976213930153568;0,14106308095499698;0,13614792257674027
168;0,1017205141491245;0,0746250576658125;0,1023906125568251;0,08663677800898364;0,11887450812322004;0,06699559476698248;0,10363928707865924;0,07590916296938983
169;0,10432718812774713;0,09366798506267544;0,13857711117082577;0,11105935526979112;0,1523604663824307;0,09430164494074554;0,14923388363613677;0,10584683147735935
170;0,1396048049065264;0,1501736184083947;0,1906367777860156;0,16114104573549598;0,10432255406936583;0,11245060129264967;0,16138498436948023;0,1268321527377636
171;0,11603861405044966;0,12493455051097241;0,17600864524478588;0,13724855363277072;0,137015836002862;0,15724543303962385;0,19835167249445393;0,17122720938798658
172;0,09317003504873063;0,08559714609695729;0,1467847983333223;0,10562615538541646;0,13241126027048772;0,11264123576046091;0,17541430063001098;0,12972625459052226
173;0,06345793419064687;0,10026739824901629;0,16976065179486424;0,13302449338274294;0,104074956643211;0,08684532135129662;0,17601410132622541;0,11518441857643599
174;0,09451128210246633;0,15403422324644395;0,1996662143561958;0,1653629650333031;0,04990888878597209;0,17388132238134993;0,19509241119291254;0,19143459391786263
175;0,10423821144797857;0,13962617025063592;0,18163517504570162;0,14231996025812352;0,09610224674238732;0,15273057604817467;0,18386368799980116;0,15678578893461736
176;0,11223444016327325;0,1454758970882093;0,17308619260949923;0,14685007305537945;0,10321584253950443;0,12051151666789432;0,15817841626760085;0,11848942014104387
177;0,11834613480304632;0,15106108164701418;0,16486701521716757;0,14470692823492826;0,10564131555881291;0,18761019651249078;0,1798185199989908;0,18318720123611676
178;0,14241114016337944;0,20405286122145444;0,2083260853802692;0,20995009819433325;0,15637316226032844;0,1337948456497506;0,18424131485415898;0,1314491587765656
179;0,19284243237577015;0,27262866524655;0,30220775915310927;0,29734444899531826;0,1333023173824997;0,2159054550706098;0,2534259208803124;0,2447116594190535
180;0,1473116049365421;0,21420214447474797;0,2778930127802155;0,24376887718252105;0,18907336922230297;0,23978966966829413;0,3044725746527816;0,2661167179207643
181;0,19757450428005197;0,20325446557538215;0,2613781208114634;0,22521330436592027;0,19641372539732896;0,21614467165714119;0,26449605679343313;0,24042547193657857
182;0,23002094312126817;0,20609853055924982;0,2656627667877524;0,24996313586275248;0,20719741464238522;0,13213656585422626;0,22214132638725576;0,17556782458235376
183;0,21260016047709382;0,2581868763485843;0,29362783303225404;0,2845676474816927;0,1976861495340057;0,20554970529241928;0,2607995492541167;0,23146904651595876
184;0,265455661994004;0,28081164903892375;0,29638478652383815;0,30110725097734115;0,18919970123022697;0,2802341878460257;0,2757733475563991;0,3131541020791645
185;0,3214377929613915;0,3599202789886841;0,36820944624636853;0,3809060442078193;0,25148084777836743;0,24865925741309475;0,2888059698442359;0,26878616608726036
186;0,30718608600638103;0,3608032396457201;0,3913579834487305;0,370021240943711;0,2394089187593362;0,300339867034181;0,33866825696929687;0,31338254311749514
187;0,29932156731520376;0,36243456839885085;0,4073664641545337;0,3666986240973557;0,25794786207806203;0,36848781275679077;0,39556952041799714;0,37654568106315495
188;0,1280721624268738;0,2776954485028703;0,3219532926530842;0,2750879665230764;0,27942867387180764;0,35670032277470926;0,41459958533691704;0,3329882215785159
