t;true1;true2;true3;true4;prev1;prev2;prev3;prev4
50;0,2588187525618433;0,10290890711580238;0,15790778396754532;0,10523956224795329;0,18903349599677338;0,1458051042695523;0,2474629687253128;0,11336492643004145
51;0,24041473083010526;0,03241606831175283;0,10250022472073234;0,03548951443777223;0,2388026138706124;0,11640801912954382;0,17895754480364384;0,12106171199469923
52;0,1944587183900531;0,099246585010789;0,235306205905619;0,11919986785712651;0,25845614751315255;0,0929145252183668;0,1768749645309871;0,09710475580491446
53;0,15823926871635186;0,18184165526888152;0,35261229895632457;0,18974798510634083;0,19607343556811765;0,09386585465957582;0,2555222399207489;0,13013050010024638
54;0,17463359814761953;0,20245166083845137;0,39667317817793535;0,2313379575192608;0,13279458974221534;0,13223238124099115;0,28970712841925605;0,1451199537731041
55;0,18471438630678763;0,2145137721112134;0,3942962809647516;0,22040555691696578;0,13082049342037758;0,151542356722741;0,3334685489228038;0,1844093891091117
56;0,14214128218570982;0,23038276716430842;0,384605970718395;0,22705420785240282;0,17554548873489745;0,18869488044721175;0,3568304697067213;0,1753352599824739
57;0,08435368919688757;0,33136011154070394;0,44590371896395714;0,24253961755778594;0,10157635443921896;0,2073827042960871;0,2966637896497512;0,1988322634108073
58;0,1627279853842923;0,18252272760877136;0,24236847510774007;0,21106119556815292;0,10107259175291491;0,23734978667395554;0,32174483691288436;0,18879480589846487
59;0,15841474580047374;0,10810692745410366;0,24567565624348123;0,1446851402567734;0,16295900520809742;0,19924248487728835;0,3112113658863481;0,2236334087817663
60;0,19062890835075072;0,13293893847023638;0,2916192214390345;0,14282852520797182;0,20420934015630202;0,1553130994125491;0,29646119276870725;0,17040437271721803
61;0,3694967213561326;0,17781889225454525;0,29516130847816885;0,16196293647557353;0,22974756921347528;0,14939352531792013;0,3207172143059785;0,1485209640730139
62;0,3071993391419938;0,12500529395912516;0,2652302354255096;0,18551567536167776;0,316915097950332;0,1527248466950101;0,28120348842233156;0,13941259299170286
63;0,0910535432198731;0,13998546757855596;0,3216978382473156;0,1545577883618049;0,2664798077456916;0,1005519328135878;0,23380108576595948;0,1808582491886616
64;0,0824562187408797;0,10362723323369934;0,22577541973119078;0,12308862183009951;0,1954825993289721;0,11884709701832247;0,2578069987108526;0,16993252079184581
65;0,17470046794719823;0,11841815793876843;0,2709166800539986;0,15923304132262828;0,1336912065313025;0,14253645671024848;0,27656232076125814;0,1702139840832221
66;0,198324130225956;0,1587324653558144;0,3589383961866972;0,16776219562148292;0,1894927998919204;0,11947336557428198;0,2912491678018175;0,17215245722253775
67;0,12529349450540275;0,17463371654856344;0,3187439419940669;0,1640641167243316;0,16589178403407068;0,16279409105431425;0,3571882007662747;0,1544336238684528
68;0,10103029816896084;0,15978793098654331;0,2903523010076598;0,1494336899491194;0,10903261693302298;0,18794009420781402;0,3036751408306596;0,16615778675416848
69;0,1139663928379598;0,12650193911524701;0,20259565329479445;0,109378059526924;0,09761027299131031;0,1638391968079804;0,26778802316039124;0,15547809108300212
70;0,14793347507586038;0,1320587259710884;0,1879816993182534;0,1264424865597956;0,15102389291437882;0,15567355961409945;0,2279480819268593;0,14155177423114546
71;0,11447088988578043;0,09186181678646166;0,22273813581111604;0,11094489395172707;0,16315479196900795;0,14301692781750336;0,24093830281791623;0,14726131298608958
72;0,1780525414763873;0,08478211975551041;0,23547759280038028;0,07648987085825555;0,14536327427096327;0,1029577258642222;0,25501018153806376;0,11049013424843919
73;0,1772997663372231;0,06822027043719109;0,15294148983711928;0,07019366429321405;0,2461853985838283;0,11102897662370927;0,26858626151815923;0,08440665559832917
74;0,08803285842801468;0,03410929261473847;0,0913889994380366;0,034586798677906115;0,2013184279219567;0,09842970798378671;0,19784528576534324;0,09816989345222935
75;0,1654470208403966;0,061464950545690025;0,1829385656916015;0,07162826562274195;0,12626301308099883;0,08358562250467268;0,15406490724101832;0,08569883209004762
76;0,17601518171019295;0,05539038349549889;0,12628540470409821;0,07395256266707267;0,2011835586753654;0,05950694451359258;0,21254805839153448;0,07846567532132327
77;0,12890800966239355;0,03688554933216543;0,18288187506938647;0,06677092266512896;0,19036815417730207;0,0901144321902284;0,1673027422625947;0,11382285168145943
78;0,09640214128526833;0,09111658044320373;0,2341355577026916;0,1246087331754494;0,13248932350480325;0,06606883936906634;0,2395613918109274;0,1037350714585468
79;0,18523480509140827;0,11211798346130479;0,20146647066149176;0,1405797260697795;0,06006859401451779;0,10973139314662016;0,2347958943959221;0,1376154664392459
80;0,1990672579773833;0,13754428129336557;0,24448991326317537;0,12043850402779117;0,16649104171143345;0,11680987606960576;0,22856077813338405;0,13269718725640653
81;0,14135172317423156;0,15766167464356196;0,18505751453162056;0,14523408099186952;0,1872768793318274;0,1490544875961944;0,21713231523236767;0,09712993998657446
82;0,11460697300909542;0,1432603938481668;0,1350207655489978;0,1225326109383026;0,13792698668564216;0,1435480530297456;0,1725440736085031;0,14781022708981076
83;0,1549201342867948;0,2798874283049868;0,22977894928741485;0,21286794501278972;0,1247372743045827;0,17029542694671887;0,194854014058818;0,13367085957266267
84;0,17983188762964247;0,2140873501484096;0,26485538255550034;0,11298405802509974;0,15886812001260536;0,2039176132311968;0,17953295281840828;0,12221211695369098
85;0,1755370401156236;0,1712988603647729;0,19307358021153442;0,10278442917161984;0,22657713530991036;0,2029014602462359;0,2790790467735964;0,0998759525054041
86;0,12671951700698011;0,1025470474363288;0,14983154671728388;0,06425577635097858;0,18512749162163708;0,1808290437016617;0,2016578547000346;0,11946625835880545
87;0,10208793983184271;0,03969486671745039;0,13931552058020036;0,02383505809135254;0,13741009216747002;0,130545266873198;0,19069460218914888;0,10438360067667035
88;0,17591622085571226;0,07100680432589244;0,22170710776708896;0,0632287293569263;0,150921693057147;0,09819324614416869;0,2104483124088455;0,08905474322269118
89;0,29264822906562155;0,08240914318510441;0,2602680163310674;0,09036897953567001;0,21674874711128195;0,0873843375245002;0,27271919313045345;0,08669745183023586
90;0,29300394426619913;0,08865499472955604;0,21436560792854223;0,09123764079318794;0,28013200916677905;0,08299813018932704;0,2712118257568652;0,09919015705981703
91;0,1915794953188976;0,1272861152546155;0,21602723003785262;0,12664994919382416;0,24732045338006708;0,1269216619593963;0,22480591985602086;0,11589389825837107
92;0,17418964483537097;0,11940448433495239;0,23772728716515462;0,1149346813695331;0,15714785327053132;0,13307467024221692;0,2289289721603687;0,13091410686940522
93;0,14563383364923338;0,15228443472448733;0,24210275930208627;0,13600901618870426;0,1724045661766695;0,12437746354459375;0,2298204900274465;0,1098990189324034
94;0,20070527961697784;0,18631730610711045;0,19457191295689;0,2006525661934922;0,12620802129567454;0,14431489716144386;0,2139631093535348;0,13211236146503416
95;0,23760038860069288;0,10023518981087731;0,33615352603049403;0,12264014034342492;0,187281768882707;0,1535687796710707;0,21766995008457413;0,1722649969195197
96;0,22122134531738555;0,038836046550913994;0,24604803598998082;0,07903634381769745;0,23433520274186614;0,12031076609760437;0,28357608321229943;0,12281663917603035
97;0,2464348174530779;0,052321337198979294;0,5047664878945849;0,10601336373063032;0,27027089656915937;0,07649471732514349;0,30232543323362293;0,12391165194517978
98;0,3375145237912119;0,06022055289834274;0,3871228664435648;0,12981219447056985;0,25639213189385635;0,05635671097546004;0,3415795146693952;0,10005163559853597
99;0,241786759899814;0,09320980197857824;0,2702868364728379;0,13096432709573402;0,30620784193699996;0,026332691261351085;0,33322147614270264;0,10426759549755499
100;0,23242653301411426;0,1159643475555925;0,3098582731469302;0,16472123440850422;0,2453637467376522;0,07555702999816982;0,2650308986024938;0,12246088800279772
101;0,12031928709302246;0,08767521158966984;0,24164783270159643;0,1377331272272284;0,22081960541446138;0,10541507447551211;0,2995626690856151;0,16194779575708243
102;0,14236953395195157;0,13941979086091089;0,2867408739488905;0,21962563067183996;0,12040013090016624;0,11731281699840812;0,27266358966318266;0,1717948555435051
103;0,08242176905517037;0,1572257848952214;0,24746093948229164;0,18102926364368993;0,11890891956912233;0,13207675797394533;0,2711031164659071;0,22319404777942664
104;0,09375220793061692;0,1817230571527313;0,24455537282669712;0,1551075348171372;0,09194286333835791;0,18636706847655304;0,2687759463342126;0,17863687269034959
105;0,03914261043798379;0,21609379705823883;0,20127146564952464;0,174460826138712;0,09993045725725494;0,20142522714248143;0,2209829575550841;0,15033907531344584
106;0,10687334474953958;0,16585888441689667;0,15524323562000178;0,17932799072065314;0,040528205444591306;0,20894559948172256;0,18369714870000148;0,17664020409894088
107;0,06549452587568534;0,1582762593266514;0,2703430847707302;0,15174953961001672;0,14683507854201022;0,1656850494844163;0,2234691891901091;0,19737379131253038
108;0,1089276416267744;0,18743800560961554;0,283663893857986;0,1912862946654031;0,11419405674652484;0,16319856584639564;0,27859843535819956;0,13888486699745312
109;0,1600403984782913;0,18823629452203514;0,3500153331551496;0,22066691251571108;0,15071499167186014;0,16755276664905794;0,26089955573582707;0,1840413066947268
110;0,14455109155796894;0,17442142049184592;0,2971922771763021;0,2152744275094659;0,16705613396606842;0,14495485973276862;0,3118993013861721;0,18255134141897394
111;0,11764482620000169;0,1837200541412639;0,24977099137407288;0,2091337104822506;0,12248943922135486;0,15532821602800473;0,23686753440382188;0,1995693238889246
112;0,12441405160364907;0,1550266340930583;0,2529273741983366;0,169973510041554;0,12917408341189326;0,1882160097830654;0,23469700511507477;0,20041077695618525
113;0,22469507478959302;0,15370901030932793;0,31492588768574603;0,1918401588328947;0,1646565925025113;0,1658294238294749;0,30927619966629827;0,19268761671073098
114;0,312049858765562;0,22874685172202172;0,3584958100587997;0,35736590256967316;0,23085047075328047;0,14716013381588225;0,3205150487982753;0,19632669776851067
115;0,14211952924352036;0,24355696563157864;0,38510723514007483;0,4810847940365081;0,20852229952663845;0,16403558186690553;0,3055552600951767;0,24468214561778676
116;0,057148126162186015;0,19608469674038972;0,2308973724747944;0,20130941528929847;0,17249466006025255;0,16274274814072173;0,30354497921743817;0,2713824375175985
117;0,1234166912721208;0,18819136340982903;0,21349801590896694;0,1998364890455227;0,10463998786163736;0,2042672428874252;0,24289716190267943;0,23939406608059052
118;0,10697119003252971;0,11594989380213803;0,22270304810702354;0,15251232234172396;0,15294574451970894;0,20600073070425068;0,22660541722083524;0,20199059071320263
119;0,021372212506630635;0,1103331443030195;0,2588007748769972;0,17837266049653697;0,1479845029991725;0,15109327558536428;0,3057661964196706;0,19622305304207752
120;0,16799021533588185;0,1747151572324345;0,28818099080785015;0,22803667639738281;0,08637640022578048;0,13407399005126328;0,28463672304554155;0,18007186408271328
121;0,2556694423635721;0,17929294206164662;0,320243398079287;0,22675947930057047;0,21686553292896896;0,15270007391262563;0,26574008885841033;0,1994292254567903
122;0,19098421038380023;0,15609800524268486;0,34808195322243984;0,20475862421438454;0,25801637015703094;0,1461352399054097;0,29473236525069996;0,19180459426773308
123;0,20089967172148165;0,13056014276158592;0,2949204381502957;0,20844257465090907;0,15782822174159145;0,13175732875956384;0,3022600293223294;0,18360828796379375
124;0,2333419696525738;0,08844441792280182;0,2204382593045396;0,1954894419396123;0,22595887152452265;0,11824441609638242;0,26938030212947306;0,21620186053041046
125;0,15882429315632005;0,13160422775541455;0,2795109333786277;0,20429282886257247;0,2555760627567707;0,11239536196405224;0,2568225766811101;0,23249696723230465
126;0,04142747280076689;0,11234070564488356;0,2672895740466509;0,17566128723082408;0,15221520174785225;0,14231896628425028;0,28696185556167425;0,21431179066507167
127;0,07170319978038069;0,16150672441837438;0,2548943721133201;0,21538521138388803;0,04706361364430109;0,1569955754478029;0,30099054581584406;0,21124083001722938
128;0,12121020883600808;0,1585096335899698;0,29525876362991893;0,2086465584842565;0,0975621836654873;0,1756386936967037;0,2494798722589939;0,21719139661993664
129;0,1240503084099737;0,13224988623117231;0,31605013699972767;0,20455121151532818;0,1262861880772762;0,14949457640015115;0,2826963907245228;0,19974997842969688
130;0,09832763933297743;0,16306568162045212;0,346166236662105;0,24278222830187016;0,13254436473584855;0,11283992687195131;0,3117410062746326;0,20347887306155343
131;0,15040042636406717;0,18213508819783367;0,35166302674216865;0,20954246262014653;0,09848555435389855;0,14378367991644997;0,34137296765794173;0,22038339446793084
132;0,2975276337080518;0,1908396074849115;0,34789042094904055;0,24920650169937236;0,18495761226048213;0,17752086587738716;0,3298782741551472;0,16292859480940114
133;0,32367519552381485;0,2017902154367088;0,3573004418827402;0,29032951756041103;0,28885076760242684;0,15968812746665617;0,31654765236740007;0,19514967259823834
134;0,3962335160350569;0,2206464533505558;0,3449391562087934;0,3024545829584514;0,28594692425398716;0,1440706651254461;0,2910564447163288;0,23217405815177672
135;0,3079954935454737;0,21434131614770574;0,33722692436091267;0,2673468077570098;0,3141881981106409;0,1517317325066156;0,2586519624074458;0,23338595742636425
136;0,19137474940810134;0,16064556894777104;0,2742606366116398;0,19146388192593133;0,27944957076671895;0,18601629601640318;0,29084742034486244;0,23230488921226727
137;0,1511501305448868;0,14144798430068728;0,22865104390830268;0,1941074469744272;0,20228971906262347;0,1913141616157681;0,3158795501925954;0,23043755875639851
138;0,0995234946435527;0,13567200875986377;0,1759093619360885;0,17442351205856294;0,1463472155414222;0,17850769882087703;0,268764377420026;0,23881605723606086
139;0,059811766891323746;0,11088952513187622;0,20166085008064308;0,14961922851738974;0,09604119272809726;0,1996864637412548;0,24050302776153915;0,22497681155287905
140;0,07168923604131817;0,13652481763287572;0,18577249969687148;0,1696067839360196;0,09777553925922305;0,16587377180835738;0,27366893421999744;0,19669459743424242
141;0,06502851962422272;0,16480839823538904;0,16263055305157326;0,17524267063163482;0,07478523789171912;0,1705545080160074;0,18075328149879508;0,19673706461933307
142;0,053011973548696904;0,144557490243849;0,13918143428732158;0,16280203102228893;0,08495256366218223;0,1781673043863768;0,17541407881134324;0,17502342496955017
143;0,04727936798639431;0,15199290091373555;0,19017439888653243;0,18343483199397018;0,07642069997286535;0,149735317791312;0,20544140770027278;0,1885826127521155
144;-0,0027956427480764845;0,199768559858121;0,22380864387721494;0,2187010544041643;0,07219482158297862;0,15834241063170668;0,19812003726482183;0,16360325615136767
145;0,03002238199429229;0,18531492826267823;0,2311642073018105;0,22730788409336866;0,06957308419544805;0,17397555955663144;0,20974873410277195;0,18752280364373528
146;0,03692134810262395;0,19123231407392738;0,24200776969540702;0,2246669882402533;0,0441609684785888;0,1552195077836813;0,21272829593177064;0,21235572806393993
147;0,032293347546178526;0,17592728982802547;0,20030938403358048;0,19611897172644108;0,041867707727805445;0,17856571989031395;0,2089847725578339;0,19454089086814502
148;-0,008812608209391785;0,16866436127283008;0,19430740416361633;0,20200950394936099;0,06557188476208665;0,17655759196588577;0,2001362020677925;0,20672335246354037
149;0,042012115395700815;0,13179896740982366;0,14958105268397312;0,16334667183713478;0,020610853963396007;0,18119834882503974;0,231841398602311;0,22979441675529527
150;0,12366883920310598;0,16070980224619516;0,18360823324440156;0,3085757457174263;0,07850224923336845;0,17692485838429461;0,21404986531640358;0,20811659161324741
151;0,05160119249852051;0,20512428634369567;0,20234394138438758;0,23850017435691417;0,08293320305854443;0,1650283570788266;0,20728412012925335;0,2621123020188203
152;-0,061677288856538934;0,3005126757702909;0,25711577862029467;0,3203634619145202;0,06302408735342062;0,22458160378053604;0,22064734587526974;0,22489251355266876
153;-0,02367641600114466;0,35925749300866144;0,31108300261639343;0,33981589093728803;0,0032481323160447814;0,23672447985987355;0,18658058446092957;0,2432438097188642
154;0,14298815448161084;0,3891593087097648;0,3822438412317955;0,39178286427855435;0,005802727557619229;0,25896362226454267;0,20907477838802693;0,25333314780478844
155;0,26722060915269286;0,3180310821217399;0,3269611758759391;0,30264775813306133;0,08354611748221139;0,25907993501105686;0,27635683427097274;0,2643559222341104
156;0,1211818259411414;0,11253664738057616;0,12089955933846268;0,10489238797409255;0,19648170226848916;0,2576190845437924;0,279569317414068;0,2340630052758956
157;0,1544422216636586;0,13843575584284354;0,1858068150135993;0,1470971448137631;0,2237498863489287;0,23276569234791683;0,26633078582757447;0,2124552624200097
158;0,18363785045396555;0,04725582996854531;0,08409964818093908;0,057149378615561554;0,1877989762992096;0,18611257103206827;0,2468994971535211;0,1942603464662962
159;0,13930040613253936;0,05258167495577358;0,10600804436413248;0,08482767468913574;0,19278898203795194;0,15662450128603095;0,20440211405732858;0,16748435477278908
160;0,13605186114487738;0,0640136198767197;0,13431013067271913;0,11391306123672067;0,18235216350468733;0,12675829235244135;0,1920684670126423;0,16141863894765637
161;0,1319288383915688;0,09746733388026028;0,13704746360415757;0,10813572737524711;0,16323715511397982;0,10619413539276487;0,21230518328742543;0,17285325094534917
162;0,07409219234111022;0,04468589499272675;0,09762704557885711;0,05679198351902348;0,14098944083434456;0,1444933268594327;0,19053821689201608;0,14630779165023694
163;0,06492828692103253;0,06773618390634001;0,09751914959599951;0,07447590906719669;0,09207505897703136;0,13383390745428358;0,2049273261557112;0,13688322307153744
164;0,06559899210524335;0,06486743549680678;0,09094579906385424;0,0673122704280825;0,0963935669298551;0,1294438665504794;0,18248649396911193;0,12758187888826794
165;0,07912484762267284;0,10422176432454869;0,11989757517850191;0,11004865583262553;0,07947006366485468;0,11643267946673898;0,13062519371405146;0,11165373444976248
166;0,09000047455256649;0,09278226080964976;0,09030994433015517;0,09581279963675375;0,10030242180699878;0,10226068191060347;0,13801098866016556;0,12116163489688092
167;0,08940488332362226;0,084204553217249;0,10453281128243887;0,09269123370215115;0,11898642575752993;0,11822121576768128;0,15501045006845132;0,11089034240895365
168;0,1017205141491245;0,0746250576658125;0,1023906125568251;0,08663677800898364;0,1204447174305456;0,09641717501440247;0,13911022027108821;0,0985534820999703
169;0,10432718812774713;0,09366798506267544;0,13857711117082577;0,11105935526979112;0,15735424710720056;0,09022754505589556;0,1384672399901886;0,10324310366576121
170;0,1396048049065264;0,1501736184083947;0,1906367777860156;0,16114104573549598;0,09731517375200276;0,08888468117200397;0,14897870785707204;0,10706997197008719
171;0,11603861405044966;0,12493455051097241;0,17600864524478588;0,13724855363277072;0,13585127962882593;0,11125515215917163;0,13970068943081085;0,120941916731696
172;0,09317003504873063;0,08559714609695729;0,1467847983333223;0,10562615538541646;0,11858313399522989;0,11370890616718526;0,1856741691182702;0,1361103120925215
173;0,06345793419064687;0,10026739824901629;0,16976065179486424;0,13302449338274294;0,12141853753054815;0,11436411999697035;0,1996991797792548;0,1448685934599218
174;0,09451128210246633;0,15403422324644395;0,1996662143561958;0,1653629650333031;0,055438195864614875;0,1215137242838311;0,19388965748682763;0,1597517343422225
175;0,10423821144797857;0,13962617025063592;0,18163517504570162;0,14231996025812352;0,09857155294832566;0,17167197819073868;0,21021490782866495;0,1539917549832464
176;0,11223444016327325;0,1454758970882093;0,17308619260949923;0,14685007305537945;0,12437241388588054;0,14680541015757267;0,21532707220307976;0,1613725989988636
177;0,11834613480304632;0,15106108164701418;0,16486701521716757;0,14470692823492826;0,09974858707333395;0,17017776167490348;0,14863519758293955;0,15136961904255758
178;0,14241114016337944;0,20405286122145444;0,2083260853802692;0,20995009819433325;0,14723483112375366;0,13755306785201682;0,1958711431832955;0,14650036604817643
179;0,19284243237577015;0,27262866524655;0,30220775915310927;0,29734444899531826;0,13938645708366637;0,17095878098049103;0,20987082700574344;0,17787665399640212
180;0,1473116049365421;0,21420214447474797;0,2778930127802155;0,24376887718252105;0,1788700693870473;0,17911596329545715;0,22358508695408094;0,18455924996623727
181;0,19757450428005197;0,20325446557538215;0,2613781208114634;0,22521330436592027;0,17566439000189907;0,17948633124754396;0,25418109226133795;0,21310789865441152
182;0,23002094312126817;0,20609853055924982;0,2656627667877524;0,24996313586275248;0,20959435996868217;0,19250613963706195;0,2411380529511981;0,20085321505443252
183;0,21260016047709382;0,2581868763485843;0,29362783303225404;0,2845676474816927;0,2112459195700867;0,1638700635413821;0,21900991045905052;0,23246988851506215
184;0,265455661994004;0,28081164903892375;0,29638478652383815;0,30110725097734115;0,1968214123897412;0,21009213367414842;0,23583973972751637;0,2382528539233006
185;0,3214377929613915;0,3599202789886841;0,36820944624636853;0,3809060442078193;0,2531909925684112;0,23529610130863823;0,26716643461519285;0,26910117097695174
186;0,30718608600638103;0,3608032396457201;0,3913579834487305;0,370021240943711;0,24583100988334092;0,2621537660190767;0,2758757897150806;0,29250523854257043
187;0,29932156731520376;0,36243456839885085;0,4073664641545337;0,3666986240973557;0,23201052941406314;0,29621248991451293;0,3172220753808006;0,3022013921502537
188;0,1280721624268738;0,2776954485028703;0,3219532926530842;0,2750879665230764;0,25706562929186083;0,30673373454693525;0,348456736796397;0,3075064961229765
