t;true1;true2;true3;true4;prev1;prev2;prev3;prev4
200;1,8600714285714286;2,5927;2,5341;2,571;1,7722093218515074;1,82594242149985;1,0132114161662762;2,1162975657981526
201;1,8293483709273182;2,532368421052632;2,4158947368421053;2,9068947368421054;1,4783409565349415;2,303748327529601;2,78089991455821;2,4145634143743124
202;1,7447101449275362;2,514521739130435;2,5361304347826086;2,756478260869565;1,8680994703609566;2,0838994543624674;1,468046408391256;2,4142453788966596
203;1,891578947368421;2,765315789473684;2,6159473684210526;2,799315789473684;1,583498718460059;2,5708455416211544;3,2690093619376137;2,6729977539327607
204;1,7042424242424241;2,570181818181818;2,447;2,6723181818181816;1,8797409095282906;2,2221545307323805;1,6299019855117844;2,5210705240165394
205;1,6725736961451245;2,6591428571428573;2,426761904761905;2,801619047619048;1,5067042273864637;2,5337041880693487;3,206596430298367;2,5401807052555703
206;1,8111785714285715;2,6999500000000003;2,67435;2,9699;1,8918741675875954;2,148284538318314;1,4380628727021625;2,4155031895733847
207;1,9377639751552795;2,8741304347826087;2,901782608695652;3,2764347826086957;1,546774362016929;2,503972540745572;3,1086987855447847;2,491851744824005
208;2,129166666666667;2,8935;2,8238;3,7798000000000003;1,7863814777492488;1,9920645297364497;1,2686546777449608;2,2772134836971967
209;2,043797619047619;2,52745;2,3137499999999998;2,64185;1,5731104201915684;2,3528936955203505;2,8138654230784073;2,493603434244623
