t;true1;true2;true3;true4;prev1;prev2;prev3;prev4;m1;m2;m3;m4
11;0,1669554955823749;0,14581414045149155;0,4015223748134647;0,15924979675675432;0,1334966414342288;0,13802967826542048;0,2538617399315309;0,13770060395980907;0,1671472009175796;0,13829410820716234;0,263240993264796;0,1342455886001783
12;0,20493537841011428;0,09187432498684601;0,40886499805362014;0,10980471570527497;0,19681408316671023;0,1393108317331554;0,3015017355847841;0,12554524805691697;0,18056529183861103;0,13994363862982806;0,3089852965156542;0,14226155519904105
13;0,22517057467347817;0,2079987509182878;0,44387774040939215;0,14202110099294635;0,24434104189353972;0,1110092823520195;0,34102717547430234;0,12271873256588033;0,1857814819931804;0,1153674150066589;0,34921922164051244;0,14005006392320263
14;0,22537710265574953;0,12808658738948356;0,22920383317894674;0,10145031903690149;0,22313122681227937;0,12974895097331177;0,3742451041480203;0,13197406890389787;0,17656735025705894;0,14744352695810647;0,36553643187886614;0,14296475480686632
15;0,18405076351914845;0,13028104847710464;0,2498249152147558;0,13128328080554189;0,2081882157068638;0,13789716202320992;0,3020607566212695;0,1239889625404281;0,18031680563314798;0,1481071689563997;0,2983180783129718;0,1352286217727972
16;0,22570337895412507;0,12462044860612985;0,19789544465974984;0,1351926333589461;0,17084955266471252;0,10700715055884669;0,21609987436440925;0,13383770171517478;0,14741323080462115;0,1363608908553402;0,22150153577448495;0,16149779237807554
17;0,39528000589749374;0,1278465453330402;0,35779409979422394;0,16243587313825944;0,23578343594683812;0,14530990412513042;0,218748346933535;0,1582121299142634;0,2286591059646917;0,16023103866266905;0,2040054336481375;0,15710432671541405
18;0,2784577025664948;0,12034945288042158;0,31390483189428375;0,13765936979627688;0,2525658900808594;0,16735982817192963;0,25208415428394676;0,1782855969048374;0,2532082486895214;0,15395415868643234;0,23889432193330484;0,15805865981639838
19;0,139850582755874;0,1185547706309089;0,2989349857672083;0,1171848031436407;0,22844708019617246;0,14156625285492908;0,28545893200625627;0,14697287489513045;0,26014900371556954;0,12095091610478853;0,2785808029551104;0,12478645003915041
20;0,14739872811065;0,15909592730152447;0,3795750471781079;0,13313859491957442;0,1569041931431261;0,13278138269451167;0,3126395477714231;0,13607821996118274;0,1843345685976417;0,11016283490269216;0,2864685919034452;0,1142221695997584
21;0,17120174339401553;0,15706223600035102;0,31936754353697594;0,12844371779028285;0,1255993937575369;0,15152264986974615;0,322814827432148;0,10752713636078734;0,17426873659487166;0,14565801641410508;0,3401666817744958;0,10793183472208452
22;0,18236640151910125;0,15639642222414055;0,3510450381793884;0,17953724890116946;0,20494707806832416;0,15987836483541717;0,291867374785343;0,16634740460577074;0,24240700919738306;0,14507231514414876;0,31685645102994475;0,1503821252737085
23;0,1615428355237812;0,1478649899315387;0,26270200949337325;0,1609571153641205;0,17114470763622203;0,13638474046171906;0,35906927167993674;0,1736369178160876;0,2049429228048471;0,13649067409753984;0,3678780260276428;0,17074047228297878
24;0,21573783607592162;0,15801641648922388;0,2855175857323324;0,13676336870540892;0,21265729716632664;0,14951102332215108;0,279091788934378;0,14694807825362935;0,19644860076629478;0,15039742582361423;0,2873721707723038;0,16346783250347147
25;0,25219485193312985;0,16266809803849933;0,41253000384535926;0,15243099962397397;0,26232141614949134;0,18324535933810504;0,2914615020743153;0,10896393695596227;0,20374087446183964;0,18823742779721508;0,2994768817883524;0,12522195229897304
26;0,30680212337055957;0,14766597413952265;0,37758921243911137;0,15817903090952512;0,24039957391016842;0,15088493459694804;0,34431984179183633;0,1425814032078168;0,19388459597582655;0,16819663520229006;0,3351343045763592;0,15438338630044085
27;0,2953230718514813;0,14678293939808845;0,3626923139982478;0,17544091005987994;0,2933170831301505;0,14658508050054772;0,3545754461241134;0,1568864656462504;0,2651771758165773;0,15657510616961615;0,35059915528320634;0,16850137050249134
28;0,22639675294866804;0,07111761710547841;0,3321975583457282;0,1356090915962907;0,27722700762543084;0,11522310901033633;0,34141453589467835;0,19054476487571828;0,25384566360110716;0,14433297186265923;0,34686340384527925;0,2196767562382399
29;0,2283626675369539;0,07299038489389577;0,3661089363445634;0,14896955979177334;0,21730593412365795;0,08732760597363692;0,34213409223947616;0,1886017169313946;0,2103423494574601;0,10150121291481543;0,3276543208080389;0,1865999673481752
30;0,18078391194051682;0,11835310693072934;0,29850525157318936;0,16025253499534536;0,22843179909689018;0,10609118362743505;0,3619333402497491;0,1624996213012675;0,22899142456902294;0,092568002701515;0,34857302087524994;0,14101824119754142
31;0,2337067876102796;0,11265265374359909;0,3278857832104101;0,19990973460233524;0,141200543018202;0,130358831359513;0,28830574423661154;0,16845241408613876;0,1731047328719723;0,11005742713363255;0,2821780544008238;0,14634256171553653
32;0,18383837863577399;0,14739214097397155;0,40944035694796355;0,1804374967976004;0,20497838414538316;0,11373984504742339;0,32343230210468765;0,1881723056428662;0,23219515921764572;0,09074672434968731;0,29718272747660907;0,16678426822425893
33;0,12837672650962423;0,1487362726666803;0,3688303770523387;0,11886134100666078;0,16248997601471957;0,1325153657077602;0,324144883230782;0,1551461011845414;0,2112519983863198;0,127352087042125;0,34102943881081393;0,15509816684395547
34;0,14043095242977816;0,11760919039505163;0,3357149476793042;0,11588030980724164;0,13976621104052273;0,16887092703312573;0,34340102027597363;0,12970762642838515;0,17735253320891942;0,15457577592033597;0,36808037671327826;0,11252173285255068
35;0,1024376466402253;0,06262549471185758;0,3113633453372035;0,07618677026335317;0,14899639948740384;0,08555610886964446;0,33084423674963415;0,12160889860241311;0,18278477295053572;0,08439160823567872;0,33988036336398564;0,11891018988094193
36;0,1918594079902217;0,1042222925855204;0,5423325580553022;0,07798420385067135;0,1495363099079438;0,08091428514855674;0,30254718154717636;0,06484736883788648;0,13353356031371835;0,08181502326311721;0,3111696945329108;0,08030341663869302
37;0,19471826857069008;0,04493192204656563;0,3557051703065062;0,04239391277157307;0,20540101283176268;0,08276770143468437;0,3254451974371106;0,07235736539816345;0,1467869050956223;0,08800069902350838;0,33326690946673443;0,08877997979169591
38;0,1535804916214803;0,0026772268664643144;0,24835457254894072;-0,015092008180778391;0,18868070523568087;0,029819962829111868;0,3680090540082064;0,05886472033274911;0,14219971610408788;0,04648773764822109;0,35853897159644116;0,07015893320829414
39;0,1362748299332045;0,014347144946048931;0,45826268501678763;0,03080070783893502;0,16491669929536312;0,03702844041487056;0,30456552915654506;0,047886386560681386;0,1367870497079235;0,04714901578214972;0,30117736743821694;0,05926030398447593
40;0,1970525148585352;0,04373203248901616;0,3694400792002828;0,06828295283238775;0,1569751802128135;0,01671250763619171;0,33355423295836417;0,036745951194967603;0,13359426392518547;0,045907622976834414;0,33860547082808556;0,0662901114622142
41;0,23268412104687447;0,07948090445786246;0,342010882737979;0,10758732974718149;0,1925812693216899;0,06643514842213087;0,3778924133708619;0,10114904537333994;0,18541187582413246;0,08129107367091389;0,3631313260078626;0,10026443192772401
