t;true1;true2;true3;true4;prev1;prev2;prev3;prev4;m1;m2;m3;m4
23;0,1615428355237812;0,1478649899315387;0,26270200949337325;0,1609571153641205;0,16612142361564883;0,12773967623480406;0,35025880138910154;0,16619142742639778;0,19243095898610516;0,11976090375725619;0,34039069264647687;0,14930256600030126
24;0,21573783607592162;0,15801641648922388;0,2855175857323324;0,13676336870540892;0,19309411213078984;0,16558581355182872;0,28611356768135776;0,1552232646555603;0,18918376551600727;0,15220520927572362;0,27633793859639;0,15338800673610758
25;0,25219485193312985;0,16266809803849933;0,41253000384535926;0,15243099962397397;0,2632117190585853;0,15737252857693299;0,2961698716511301;0,11822552224513172;0,2333603916311014;0,15081356361655743;0,2917875877192504;0,1280864177092808
26;0,30680212337055957;0,14766597413952265;0,37758921243911137;0,15817903090952512;0,24619788126577244;0,12224954222411029;0,34602368113636744;0,12475403094489497;0,22064885513147733;0,12573808329517036;0,3414827055551612;0,13334960280507785
27;0,2953230718514813;0,14678293939808845;0,3626923139982478;0,17544091005987994;0,281189429719247;0,10117014654407558;0,3191817718107786;0,13280925079357234;0,27661747197998005;0,12142436975552504;0,33864948874180095;0,1473492933449976
28;0,22639675294866804;0,07111761710547841;0,3321975583457282;0,1356090915962907;0,26153091690196734;0,11349847759000913;0,3049351085945126;0,12962497886707658;0,26375623976731966;0,1467052454258468;0,3361890307000618;0,1587391061397878
29;0,2283626675369539;0,07299038489389577;0,3661089363445634;0,14896955979177334;0,2602848845115559;0,07828912636396707;0,3674393589822984;0,1869463105435137;0,23272833188653194;0,0940781577020616;0,35742561800298883;0,18207062599572596
30;0,18078391194051682;0,11835310693072934;0,29850525157318936;0,16025253499534536;0,20895765704196684;0,10952831863195714;0,3640703558305423;0,13418532249487763;0,19739345343351325;0,11981123251868757;0,3654130979941618;0,13796424817492084
31;0,2337067876102796;0,11265265374359909;0,3278857832104101;0,19990973460233524;0,1545658072958487;0,143682443959946;0,3039280783138712;0,1854144697264488;0,1753126984331327;0,1278965991767842;0,2995211105772076;0,1700951050548651
32;0,18383837863577399;0,14739214097397155;0,40944035694796355;0,1804374967976004;0,2237830340897058;0,11001864875684145;0,3439420835009287;0,20120941853851432;0,23464425218685414;0,08616718148460606;0,31245185724409724;0,1859236137146962
33;0,12837672650962423;0,1487362726666803;0,3688303770523387;0,11886134100666078;0,17774277013494993;0,13041067785857088;0,3324578767827268;0,15250742489685568;0,2027702965705423;0,11784619020137539;0,33979691484687413;0,14876740420977735
34;0,14043095242977816;0,11760919039505163;0,3357149476793042;0,11588030980724164;0,14846155983013737;0,15230970332120713;0,3446483661253397;0,12001608921575352;0,1688770636106622;0,14900878398367676;0,3594521752002829;0,10991704619628301
35;0,1024376466402253;0,06262549471185758;0,3113633453372035;0,07618677026335317;0,15100451868303646;0,10205093848543673;0,36476277922641953;0,15348613956432353;0,17725184673806468;0,09483114444021037;0,3549009469476684;0,13793649528251867
36;0,1918594079902217;0,1042222925855204;0,5423325580553022;0,07798420385067135;0,1598443093322178;0,12178393326164087;0,352335154269915;0,10515369552059259;0,15758505743786702;0,10815719213347472;0,3426136580499132;0,10173094513868478
37;0,19471826857069008;0,04493192204656563;0,3557051703065062;0,04239391277157307;0,2063059030740864;0,1038445305649249;0,3745042900268096;0,08147727372426125;0,17558028282925045;0,09737872555994351;0,37004104290201095;0,09087053437102639
38;0,1535804916214803;0,0026772268664643144;0,24835457254894072;-0,015092008180778391;0,21449809540621056;0,044906019199762066;0,38191398363109424;0,08298057677596714;0,18829118121526117;0,049008569863341726;0,37734311971042966;0,09168357638431113
39;0,1362748299332045;0,014347144946048931;0,45826268501678763;0,03080070783893502;0,17710990603736587;0,049777223155205885;0,31494623200181565;0,05999552343316862;0,17318964753508415;0,06967097315656871;0,3345560611376422;0,07386809526286686
40;0,1970525148585352;0,04373203248901616;0,3694400792002828;0,06828295283238775;0,17052712253233715;0,02079012139999442;0,33718377321947984;0,036235646342027236;0,17256084905426017;0,05411376347691216;0,36832763116416073;0,06518888167621376
41;0,23268412104687447;0,07948090445786246;0,342010882737979;0,10758732974718149;0,23632567673648364;0,03570454921310166;0,3762955007324947;0,09138573069218087;0,20648080413943343;0,0514831092202699;0,366281933163155;0,08788873769891989
42;0,19471121900361302;0,06038893737867488;0,1826716845941772;0,08005348266478182;0,20425015140093308;0,08932798342717715;0,3064584001138327;0,08772818920391073;0,1933043494624562;0,09889620743806131;0,3079917249941867;0,09183090665407224
43;0,1483418492493792;0,07831718207502802;0,27023664965530975;0,0972085164713834;0,1738618438966893;0,11146325748057098;0,25438579819285584;0,13160575375741873;0,19453378963123652;0,09568464215194011;0,25019758111404566;0,11772790608073941
44;0,15684013684316017;0,08476048834008724;0,29977229375520353;0,10484839521218428;0,17065932447054502;0,09476646728324481;0,3297493799749683;0,11227961352147;0,18198675625194535;0,07125307359067835;0,298122473723194;0,09632886064257529
45;0,12385414315313598;0,07701171535664277;0,20339681956430053;0,12087109009359599;0,143542767087908;0,08337482272675746;0,25418669890790685;0,11248024102871344;0,1692635645499607;0,07076138277376841;0,26165841542044416;0,10953865089895536
46;0,08241235980402452;0,34343728575042015;0,2717908288253437;0,18468394863207066;0,1331743040286843;0,0731223982397295;0,1949572624080855;0,15174558878436553;0,1546516561872452;0,06974086238031711;0,20994380718603867;0,1431839060119552
47;0,15461369323568253;0,2930801985129254;0,23831628974105917;0,10892189779137974;0,13085246403207268;0,09892473419022099;0,22606139566358735;0,15040173647049412;0,15712372879110387;0,09138532054349745;0,21618987829025563;0,1345268475222113
48;0,2240546112007703;0,08501626493412022;0,2950800434359508;0,08169465737629035;0,16798616130680552;0,13038336600439518;0,23051912203679586;0,12470954763236848;0,1654545905204378;0,1164005258668651;0,2207901639055344;0,12059506681067121
49;0,17394849261443368;0,2008105687134056;0,28581627990638864;0,1607177093218882;0,2386554795674675;0,09860114386769939;0,2734741943228244;0,0965505975329208;0,2055006951543614;0,09247600414118978;0,2688404190688382;0,10516627721052599
50;0,2588187525618433;0,10290890711580238;0,15790778396754532;0,10523956224795329;0,19690297180034388;0,12300087249438589;0,2554520517343405;0,10245929064888613;0,1725498284646083;0,12669735849995373;0,2509195915129813;0,11139110072277289
51;0,24041473083010526;0,03241606831175283;0,10250022472073234;0,03548951443777223;0,22156894191996956;0,09789564735958023;0,19010973022298325;0,11973008380363555;0,21504333499967487;0,11797261325909829;0,2098485454997481;0,13450145355661866
52;0,1944587183900531;0,099246585010789;0,235306205905619;0,11919986785712651;0,24259787310255;0,07456636295971852;0,17423137521795276;0,08573441569766688;0,24270817602367717;0,10809779035932505;0,20537176934623586;0,11351033566925658
53;0,15823926871635186;0,18184165526888152;0,35261229895632457;0,18974798510634083;0,20988361273857886;0,09402448939219818;0,25455974180244223;0,12766261828888725;0,1832969007758756;0,10984745011147468;0,24438873117196583;0,12455679989277217
54;0,17463359814761953;0,20245166083845137;0,39667317817793535;0,2313379575192608;0,1590423268058521;0,12934723001926138;0,26207087706545534;0,11931416307029494;0,15016931176948858;0,13854393362342343;0,26351961270812174;0,12323927419356812
55;0,18471438630678763;0,2145137721112134;0,3942962809647516;0,22040555691696578;0,13548828598369841;0,14847495041756284;0,29223274968856805;0,16039349005594644;0,15595850877637096;0,13282245912162238;0,2879539759699176;0,14759542972545694
56;0,14214128218570982;0,23038276716430842;0,384605970718395;0,22705420785240282;0,17809798716759012;0,1695188448760832;0,3500662027686392;0,16357352535456715;0,18758183623990674;0,14590333569608863;0,3183102788924442;0,1474584482577778
57;0,08435368919688757;0,33136011154070394;0,44590371896395714;0,24253961755778594;0,1213402012863684;0,18420153593948985;0,2913148390590246;0,17096048506215472;0,14947408386521047;0,171336731027005;0,2988337416756429;0,1688688819299936
58;0,1627279853842923;0,18252272760877136;0,24236847510774007;0,21106119556815292;0,11956679867527732;0,20304683749460614;0,29453066790161914;0,16639406201208412;0,14186569729470816;0,1994096360523775;0,3094831216525108;0,15728212301495964
59;0,15841474580047374;0,10810692745410366;0,24567565624348123;0,1446851402567734;0,1536258984009075;0,1774005139997765;0,2822491177639017;0,21258033007585486;0,1779839963814982;0,17037623723223297;0,2725063254715298;0,19851592642543714
60;0,19062890835075072;0,13293893847023638;0,2916192214390345;0,14282852520797182;0,21051023013598252;0,15137374144700944;0,2989049181961841;0,18275437167189287;0,20627671892941318;0,13788893221250648;0,2891301308570484;0,1774986854451675
61;0,3694967213561326;0,17781889225454525;0,29516130847816885;0,16196293647557353;0,2243531543945497;0,15161150138966148;0,3140141534551264;0,1301194353691793;0,19180870795609478;0,14544053658322456;0,3093070390720384;0,1366747139022294
62;0,3071993391419938;0,12500529395912516;0,2652302354255096;0,18551567536167776;0,2788321075603021;0,14074108096215648;0,29328388368955305;0,13625305443714236;0,25073268782806934;0,14447308120317595;0,28882015568831415;0,14545954838961445
63;0,0910535432198731;0,13998546757855596;0,3216978382473156;0,1545577883618049;0,2685163005156343;0,08920026076745356;0,239967796065494;0,1764957924454438;0,2607522981541344;0,10977372199822089;0,2598229539827797;0,19337113302626238
64;0,0824562187408797;0,10362723323369934;0,22577541973119078;0,12308862183009951;0,21194772274714793;0,09286540527838437;0,243352419766034;0,15202721242133457;0,21420992886380558;0,12618156357020288;0,2744695307075858;0,17890796990671395
65;0,17470046794719823;0,11841815793876843;0,2709166800539986;0,15923304132262828;0,17963389860044587;0,13342709876991143;0,2808994416929903;0,1700395605215964;0,1565437205996236;0,14896627607064206;0,27075571933914433;0,16618091043447375
66;0,198324130225956;0,1587324653558144;0,3589383961866972;0,16776219562148292;0,17489374295826093;0,12119918430489743;0,27114618595588275;0,16245579931875334;0,16586027526066274;0,13065352200083685;0,2725991753629127;0,16621588242610877
67;0,12529349450540275;0,17463371654856344;0,3187439419940669;0,1640641167243316;0,16630160889675535;0,16409230525011861;0,32624467380453864;0,14945938331984904;0,18585435127329952;0,14820344301081098;0,3218008371511977;0,1351924385614445
68;0,10103029816896084;0,15978793098654331;0,2903523010076598;0,1494336899491194;0,11945531084165753;0,18510489026778512;0,32481120693365484;0,16993949548413162;0,13236939652324686;0,16131670716764812;0,29313816362354667;0,15469270514312464
69;0,1139663928379598;0,12650193911524701;0,20259565329479445;0,109378059526924;0,10134826112800861;0,15756738331707648;0,26190300760956425;0,1607643478673854;0,13021216808652528;0,1449091396596001;0,26949843817244207;0,15889927738464588
70;0,14793347507586038;0,1320587259710884;0,1879816993182534;0,1264424865597956;0,15180719938163473;0,1531582952823081;0,23285514009544667;0,14319022479205265;0,17209376364215798;0,1493949317484789;0,2478774752246921;0,13289223187079693
71;0,11447088988578043;0,09186181678646166;0,22273813581111604;0,11094489395172707;0,1586472479476307;0,1459621583312274;0,22282340814511342;0,15664090209727283;0,1825066014629801;0,13905035576791483;0,21320830342522132;0,1432518654335676
72;0,1780525414763873;0,08478211975551041;0,23547759280038028;0,07648987085825555;0,16674652132739526;0,11891484980164757;0,2654976826384936;0,13565217417890435;0,16363179998291685;0,10587547754193354;0,25558679413788715;0,12990815378919507
73;0,1772997663372231;0,06822027043719109;0,15294148983711928;0,07019366429321405;0,23311260338025555;0,1110162320649649;0,2739028749048761;0,08665354441340009;0,19846736110781504;0,10481352500683065;0,2691417748495583;0,09146092693177277
74;0,08803285842801468;0,03410929261473847;0,0913889994380366;0,034586798677906115;0,20373065463893078;0,09388917886177622;0,22788211584777712;0,10642341316109717;0,17653550666062232;0,09767053600809623;0,22356822735783735;0,11687616953976857
75;0,1654470208403966;0,061464950545690025;0,1829385656916015;0,07162826562274195;0,15076070623860807;0,081793513929909;0,1818311138809293;0,10067718347785573;0,14455474622980907;0,1022926421841304;0,2017703927656167;0,11784770695164783
76;0,17601518171019295;0,05539038349549889;0,12628540470409821;0,07395256266707267;0,18852188588571012;0,05487285460636128;0,20941266573519215;0,06482874780033807;0,18795298218775044;0,08834842758713807;0,24040490337081286;0,09069181501737675
77;0,12890800966239355;0,03688554933216543;0,18288187506938647;0,06677092266512896;0,20390781347675838;0,08327890044193803;0,19599833893809804;0,12050217179301524;0,18114991661305022;0,09860964628942928;0,18603920078503405;0,11809770339835765
78;0,09640214128526833;0,09111658044320373;0,2341355577026916;0,1246087331754494;0,14591256091903748;0,07750919699398175;0,21817188692863365;0,0970728728519848;0,13943708978355848;0,08708046300860237;0,21951631175287056;0,10020192804478986
79;0,18523480509140827;0,11211798346130479;0,20146647066149176;0,1405797260697795;0,06779098546355816;0,10477762838135257;0,22831098345817524;0,1397336522917191;0,09051139357927757;0,08879365742756036;0,22383380854583465;0,12675522584027354
80;0,1990672579773833;0,13754428129336557;0,24448991326317537;0,12043850402779117;0,16878225632402832;0,11245428829549585;0,24815607435505374;0,14253967721087554;0,17687492997849893;0,08858242602795934;0,21649333293235218;0,12744464725530877
81;0,14135172317423156;0,15766167464356196;0,18505751453162056;0,14523408099186952;0,18359375972635633;0,1479200151417446;0,21491724661609563;0,09096848036547689;0,2104161313149472;0,13457907368090966;0,22248300293317527;0,08744650636618656
82;0,11460697300909542;0,1432603938481668;0,1350207655489978;0,1225326109383026;0,15561386858725554;0,12976491918437263;0,17929400260317946;0,14124707360421945;0,1776521336560868;0,12609518613321452;0,19440649086577172;0,1331327018386419
83;0,1549201342867948;0,2798874283049868;0,22977894928741485;0,21286794501278972;0,11634063616719381;0,17672730089440064;0,17948912650109497;0,13333687071563843;0,14229515215422336;0,16922122837691422;0,1699659449311255;0,11940810448403534
84;0,17983188762964247;0,2140873501484096;0,26485538255550034;0,11298405802509974;0,16280875468125422;0,21977475810081618;0,18064668705298542;0,13341079896086913;0,15882984042761022;0,20631192997991837;0,17073159826027115;0,12811331231167472
85;0,1755370401156236;0,1712988603647729;0,19307358021153442;0,10278442917161984;0,21866309149177818;0,20161548424090212;0,24576418750925283;0,09926726226000725;0,18238724291549824;0,195672470527562;0,24075435214677798;0,1028178682684964
86;0,12671951700698011;0,1025470474363288;0,14983154671728388;0,06425577635097858;0,17838881791955535;0,16614654393995176;0,2129764678919661;0,12939652354589173;0,15285598631107547;0,17038064928232222;0,20876094584959798;0,1416287700883629
87;0,10208793983184271;0,03969486671745039;0,13931552058020036;0,02383505809135254;0,1415381887684001;0,13058943236964726;0,1914802013541176;0,11269628820922209;0,13652944373640347;0,1514223036784531;0,2114121687959913;0,12926501709581223
88;0,17591622085571226;0,07100680432589244;0,22170710776708896;0,0632287293569263;0,14538351992294699;0,08875517990189578;0,20302189848610996;0,08806021074109459;0,1443460092162641;0,12269074478885712;0,23392686235043422;0,11306172385677576
89;0,29264822906562155;0,08240914318510441;0,2602680163310674;0,09036897953567001;0,22633377335879837;0,08916431161437705;0,2887756746302477;0,09200063100993744;0,20002185140488596;0,10476516836873992;0,2786653810104878;0,08850087932353215
90;0,29300394426619913;0,08865499472955604;0,21436560792854223;0,09123764079318794;0,2797444226665937;0,08475760606802712;0,2550430275740628;0,0948418251042193;0,26875336841616637;0,09449008379457308;0,2564494367340653;0,0984078908255017
91;0,1915794953188976;0,1272861152546155;0,21602723003785262;0,12664994919382416;0,25243881808381397;0,1307473639171059;0,21352984292115068;0,11878507688486484;0,27454732329036724;0,11450543658935226;0,20920489616461718;0,1062385283153277
92;0,17418964483537097;0,11940448433495239;0,23772728716515462;0,1149346813695331;0,18148779905666176;0,1341378814071959;0,24906537342275897;0,13817102996621333;0,19407594451223253;0,1103548236999765;0,2173768622163905;0,12394162203625092
93;0,14563383364923338;0,15228443472448733;0,24210275930208627;0,13600901618870426;0,1678353475793624;0,12202568471779542;0,22579174946832942;0,1074652049992238;0,1944479906723441;0,10867982367871298;0,23330177211064293;0,10286599233453125
94;0,20070527961697784;0,18631730610711045;0,19457191295689;0,2006525661934922;0,13013292588355022;0,1388990875843744;0,21264682820087344;0,12700343886133603;0,15466526442684358;0,13485994638139132;0,22778276054982166;0,119745954636925
95;0,23760038860069288;0,10023518981087731;0,33615352603049403;0,12264014034342492;0,16961588252573462;0,14652595475316732;0,20843533101856124;0,1648897858887813;0,19355850016901585;0,13892406799626233;0,1990251024806995;0,15243981123551326
96;0,22122134531738555;0,038836046550913994;0,24604803598998082;0,07903634381769745;0,2226361004195575;0,13440370985296626;0,2556130127550803;0,14574598040324185;0,21728574273350693;0,1210973707215203;0,24556058579955448;0,13985393024543544
97;0,2464348174530779;0,052321337198979294;0,5047664878945849;0,10601336373063032;0,267515047777476;0,0846321792787084;0,28181478599786425;0,1308331201558609;0,23030238756669136;0,07916027103266315;0,27669221499502245;0,13401321469236716
98;0,3375145237912119;0,06022055289834274;0,3871228664435648;0,12981219447056985;0,25062401327152656;0,06331513110314664;0,3137457813232686;0,1140213958407348;0,22541312410712233;0,06759586094675651;0,3094172186095088;0,12594870147075926
99;0,241786759899814;0,09320980197857824;0,2702868364728379;0,13096432709573402;0,2813905807590304;0,0215369880616067;0,3203986177804188;0,10927617650860362;0,2735612060530657;0,04260534189746141;0,3402209344804029;0,1258677088910998
100;0,23242653301411426;0,1159643475555925;0,3098582731469302;0,16472123440850422;0,23502724093836683;0,05033655975237396;0,26611718062281187;0,10090442833061003;0,23631974834114333;0,0836298732790197;0,297157033781718;0,12586686939406147
101;0,12031928709302246;0,08767521158966984;0,24164783270159643;0,1377331272272284;0,2347878363136285;0,09893770716083299;0,29435181914672714;0,14877777036248313;0,21015124400504162;0,11410615854952413;0,28427092984995633;0,14604344869005942
102;0,14236953395195157;0,13941979086091089;0,2867408739488905;0,21962563067183996;0,1565060747954785;0,11367543635173696;0,25950718841582376;0,15083239992809108;0,14919012329418407;0,12330774346043043;0,2609882699869672;0,15463188474148754
103;0,08242176905517037;0,1572257848952214;0,24746093948229164;0,18102926364368993;0,11469269665551265;0,12451129927233388;0,2546918769306028;0,21337268166272957;0,13763002514520994;0,10847716573773925;0,25041778792708264;0,20284550774311264
104;0,09375220793061692;0,1817230571527313;0,24455537282669712;0,1551075348171372;0,11019590775920585;0,18440524693078741;0,2824613613056081;0,17883215315823492;0,12413270450310124;0,15993099330838156;0,25078772206567984;0,1626017118087918
105;0,03914261043798379;0,21609379705823883;0,20127146564952464;0,174460826138712;0,09338730707427086;0,2047139555962769;0,21416072565100377;0,14844205002188243;0,1207302486209759;0,19101093602628316;0,22178235800403487;0,1427495605687056
106;0,10687334474953958;0,16585888441689667;0,15524323562000178;0,17932799072065314;0,05076065862056581;0,2009838092901597;0,18681164838662787;0,17792640392467213;0,07863974944994802;0,19692852651104473;0,20203469568732568;0,17188115076146443
107;0,06549452587568534;0,1582762593266514;0,2703430847707302;0,15174953961001672;0,1366368120702185;0,16319196732049274;0,20770083122458488;0,20715002014465683;0,15635640811135004;0,15620032564726186;0,19833475435428177;0,19573952934716682
108;0,1089276416267744;0,18743800560961554;0,283663893857986;0,1912862946654031;0,14204916791707997;0,18016151223624782;0,2555904894348701;0,16980587168385738;0,13782324825927383;0,1667542080658856;0,24539512578592748;0,1622679253913033
109;0,1600403984782913;0,18823629452203514;0,3500153331551496;0,22066691251571108;0,13670457179753787;0,1615256531535646;0,27215804006553523;0,17785871061221808;0,10169926498300434;0,15629732666391308;0,2669603559461425;0,1818183457447335
110;0,14455109155796894;0,17442142049184592;0,2971922771763021;0,2152744275094659;0,16365918872088056;0,13671775411765497;0,3166403658946673;0,18030980487450418;0,1363352876461254;0,1413052498226748;0,31214106893599036;0,19253808234853487
111;0,11764482620000169;0,1837200541412639;0,24977099137407288;0,2091337104822506;0,127188003316545;0,1513752057686586;0,24339426351636276;0,1956659704970838;0,11985450138643342;0,17215056248029353;0,26334815434914227;0,21296088170504407
112;0,12441405160364907;0,1550266340930583;0,2529273741983366;0,169973510041554;0,10967703429337763;0,18516510247675666;0,2181158906304411;0,17901211441572093;0,11114136363487043;0,21795154388867868;0,24918904035531578;0,2032670959540641
113;0,22469507478959302;0,15370901030932793;0,31492588768574603;0,1918401588328947;0,1812272222869069;0,15593800448362877;0,30975778720745717;0,2036166384563532;0,15360882862368516;0,17184570466166219;0,29949485339526793;0,2005794692885169
114;0,312049858765562;0,22874685172202172;0,3584958100587997;0,35736590256967316;0,23617387797760184;0,15907195650297706;0,30908254086737574;0,1765176624964484;0,2240936100819055;0,16880345124798754;0,3105133996392942;0,1792059026466245
115;0,14211952924352036;0,24355696563157864;0,38510723514007483;0,4810847940365081;0,2083950020141864;0,17325537018031445;0,29768288407596566;0,21840495497077156;0,2302727424479706;0,1574464917820636;0,29345761620855204;0,20931829328062918
116;0,057148126162186015;0,19608469674038972;0,2308973724747944;0,20130941528929847;0,20226521351894577;0,17207468294178677;0,31681140821600207;0,2449266187583264;0,21653294789636662;0,147728397230477;0,2851618715973061;0,22946033173175762
117;0,1234166912721208;0,18819136340982903;0,21349801590896694;0,1998364890455227;0,14624926551400316;0,1872390507833411;0,25771938380231874;0,22438844167871522;0,1758415148043413;0,17314481502178034;0,26541638987070676;0,21790086803402142
118;0,10697119003252971;0,11594989380213803;0,22270304810702354;0,15251232234172396;0,12664545500079033;0,21443872830600252;0,21455072472248088;0,2037740557363712;0,1560452292300922;0,20986288595993155;0,2299149764378026;0,1966275901995669
119;0,021372212506630635;0,1103331443030195;0,2588007748769972;0,17837266049653697;0,1514631762783984;0,1705773096222409;0,27452883946022055;0,20777928186995506;0,17032949877359574;0,16425847766363771;0,26507221263155745;0,1963489315708102
120;0,16799021533588185;0,1747151572324345;0,28818099080785015;0,22803667639738281;0,1261610555547777;0,15720772767047025;0,2848293070838711;0,20945567609114513;0,12487360096227192;0,14406799679550555;0,2746119774695954;0,20202944048935967
121;0,2556694423635721;0,17929294206164662;0,320243398079287;0,22675947930057047;0,22989798147208956;0,15542146490523295;0,264768505887624;0,2069086308224701;0,19128496664614136;0,150099235703781;0,2596252361856161;0,21119820915897886
122;0,19098421038380023;0,15609800524268486;0,34808195322243984;0,20475862421438454;0,24836456150472222;0,14837536883582708;0,30935229007361564;0,187855141987777;0,21928239503802693;0,15293682573057488;0,3046910163231193;0,19949495174778478
123;0,20089967172148165;0,13056014276158592;0,2949204381502957;0,20844257465090907;0,15852283593852953;0,1284088580818776;0,3055055514222861;0,18810326979166775;0,15522753495147787;0,14921179438961782;0,3253863570668525;0,2057223657412949
124;0,2333419696525738;0,08844441792280182;0,2204382593045396;0,1954894419396123;0,21745158016894173;0,09805995477193052;0,26357603002532903;0,20715391529304666;0,21563941372112333;0,13100760207213225;0,2947542363974281;0,23261045824333698
125;0,15882429315632005;0,13160422775541455;0,2795109333786277;0,20429282886257247;0,2706372632498361;0,11819565630698445;0,25900255509152836;0,23772487776503085;0,24136993098369885;0,13401540589018976;0,2488892699692341;0,23470284318218707
126;0,04142747280076689;0,11234070564488356;0,2672895740466509;0,17566128723082408;0,19110819830913892;0,14750121718909012;0,2639906066602539;0,20883506092656354;0,18224324988705104;0,15688591225745915;0,2653619561953687;0,21024767582254977
