t;true1;true2;true3;true4;prev1;prev2;prev3;prev4;m1;m2;m3;m4
15;0,18405076351914845;0,13028104847710464;0,2498249152147558;0,13128328080554189;0,2184582181209412;0,18086523028204488;0,3141369660225927;0,1612839138794181;0,21402119861975252;0,19201059751429528;0,3306895961976945;0,1681689162529364
16;0,22570337895412507;0,12462044860612985;0,19789544465974984;0,1351926333589461;0,18020628237383018;0,14138776396453842;0,24470145012774921;0,1503466820033568;0,176414341260756;0,1540868316549296;0,2656792994870576;0,15720306743590987
17;0,39528000589749374;0,1278465453330402;0,35779409979422394;0,16243587313825944;0,2962324329958598;0,16037021708344892;0,22064126170045625;0,16432740186657413;0,26596084510043205;0,16514286818535667;0,21479966762962682;0,15585813539119012
18;0,2784577025664948;0,12034945288042158;0,31390483189428375;0,13765936979627688;0,2948034258745524;0,16485261739194046;0,2921817957673997;0,18146644085123007;0,28799546539433357;0,15918626686315196;0,28717236470332264;0,17638038005354173
19;0,139850582755874;0,1185547706309089;0,2989349857672083;0,1171848031436407;0,22152798660831946;0,1388688710772371;0,329824254775299;0,13475044467573266;0,23105617678089652;0,12205091409333704;0,32450667330071487;0,131383042780121
20;0,14739872811065;0,15909592730152447;0,3795750471781079;0,13313859491957442;0,12264335581449527;0,15478233839513864;0,3120565870553613;0,15747855964689697;0,12703558645811525;0,14502287886399665;0,2912982986439091;0,15359950072924405
21;0,17120174339401553;0,15706223600035102;0,31936754353697594;0,12844371779028285;0,18958788967661547;0,16460842502030815;0,36062870946550774;0,14612036687539304;0,20770890841830014;0,16805873248901407;0,3685878403968172;0,14314575112995176
22;0,18236640151910125;0,15639642222414055;0,3510450381793884;0,17953724890116946;0,1715461933234185;0,1874248895782621;0,28569638798521113;0,1485618572900394;0,18170617794006427;0,18296867971012404;0,2950195607093308;0,14434798302467747
23;0,1615428355237812;0,1478649899315387;0,26270200949337325;0,1609571153641205;0,18813617669827162;0,1572671990465325;0,3737912860574502;0,21975240788806846;0,21005707984024774;0,14244754522177752;0,36824663649922934;0,2130491266792764
24;0,21573783607592162;0,15801641648922388;0,2855175857323324;0,13676336870540892;0,1950718754210614;0,18474202385352223;0,29512541940493203;0,16350866408513817;0,1967723657588044;0,1786130348379913;0,28619311905365385;0,16524926163618006
25;0,25219485193312985;0,16266809803849933;0,41253000384535926;0,15243099962397397;0,24749961955191835;0,1334104482081574;0,28347543928508456;0,12903378758606152;0,2495143701124124;0,15068428417418114;0,27832229536935044;0,1356658097616985
26;0,30680212337055957;0,14766597413952265;0,37758921243911137;0,15817903090952512;0,25746044983305993;0,17071155173938818;0,3582732393906035;0,1712021741195592;0,23487654569829264;0,1787398615289579;0,3595430792409282;0,18298993056750182
27;0,2953230718514813;0,14678293939808845;0,3626923139982478;0,17544091005987994;0,3123688958932093;0,1421389919838978;0,3636820353582918;0,16315414635726896;0,3068932005577527;0,15324131798663093;0,3800310603775687;0,1700247739786045
28;0,22639675294866804;0,07111761710547841;0,3321975583457282;0,1356090915962907;0,22490068833677307;0,16860603282834485;0,34228882366791613;0,20605970453826591;0,22175037531237224;0,18137934215210158;0,36336842070487896;0,2132741132719535
29;0,2283626675369539;0,07299038489389577;0,3661089363445634;0,14896955979177334;0,25488086998469606;0,11399018855284798;0,3598997019054588;0,16034138750742752;0,22455784600355347;0,11860870174527584;0,3541620028865924;0,1515658418262905
30;0,18078391194051682;0,11835310693072934;0,29850525157318936;0,16025253499534536;0,1800876080132997;0,0998384580467724;0,36747852029648553;0,17086849524359254;0,17384651914954352;0,09404856038086422;0,3624198996066851;0,16585114906995266
31;0,2337067876102796;0,11265265374359909;0,3278857832104101;0,19990973460233524;0,1886836869613538;0,19786244225119687;0,2743293199731103;0,17063558275802532;0,1981206083302851;0,18121339169371173;0,26967732034232716;0,16726214935624611
32;0,18383837863577399;0,14739214097397155;0,40944035694796355;0,1804374967976004;0,24000679200148065;0,1269865286846878;0,34258913894539555;0,21699475028577145;0,24398704837284507;0,1170704937279686;0,3215225539159199;0,21345685261366873
33;0,12837672650962423;0,1487362726666803;0,3688303770523387;0,11886134100666078;0,15239311874319883;0,16786344182384422;0,37065871882116114;0,17185901651096755;0,17132118809363067;0,17142614138328166;0,3781901902721654;0,16866994798763796
34;0,14043095242977816;0,11760919039505163;0,3357149476793042;0,11588030980724164;0,1510446175337098;0,17033987926470667;0,35634438698408494;0,11055190849378371;0,1616491870856272;0,16589875182696104;0,3657541180225262;0,10582125457221422
35;0,1024376466402253;0,06262549471185758;0,3113633453372035;0,07618677026335317;0,1488088120572258;0,1210461832277967;0,33920093652376504;0,17895712367535344;0,17094437986125452;0,10606657842641065;0,3338530425840137;0,17255951052749113
36;0,1918594079902217;0,1042222925855204;0,5423325580553022;0,07798420385067135;0,1604325356213648;0,1281347097757937;0,3227971854631651;0,11026140320557655;0,16251114282422793;0,12200017367545007;0,31404629666586314;0,1115549299544191
37;0,19471826857069008;0,04493192204656563;0,3557051703065062;0,04239391277157307;0,1983754741706162;0,1290099068793937;0,3737782937152499;0,14063025291962422;0,20014696507955745;0,1463248957171547;0,3682886777953214;0,14733302987515667
38;0,1535804916214803;0,0026772268664643144;0,24835457254894072;-0,015092008180778391;0,23353019149199383;0,11421071021764218;0,35005322827820323;0,09115928811898691;0,21081035020704383;0,1221796651226312;0,35142362180179143;0,1025613695936766
39;0,1362748299332045;0,014347144946048931;0,45826268501678763;0,03080070783893502;0,18656905100463234;0,1157560199596368;0,29251115466793004;0,10555270225959164;0,1813096921379389;0,1268511933362028;0,30914344849905223;0,11231295296460711
40;0,1970525148585352;0,04373203248901616;0,3694400792002828;0,06828295283238775;0,18761430662316614;0,11600679957071969;0,3367735285546429;0,12968250178217317;0,18446319976401881;0,12878242653514835;0,3575078186561118;0,13698389154396046
41;0,23268412104687447;0,07948090445786246;0,342010882737979;0,10758732974718149;0,24554322195968908;0,09468227419630208;0,3910095319128859;0,12129417059975811;0,2148264366926015;0,09920396234113119;0,3850499306740327;0,112302315812488
42;0,19471121900361302;0,06038893737867488;0,1826716845941772;0,08005348266478182;0,20166276590302737;0,1446835835594691;0,3059282157580475;0,14279456932928797;0,19553505786157946;0,1389554147914138;0,301437247272877;0,13787880662236277
43;0,1483418492493792;0,07831718207502802;0,27023664965530975;0,0972085164713834;0,19548999209254328;0,1535146623075546;0,24699375048357303;0,1408635513362659;0,20477522735771495;0,13687643286080767;0,2428401411425113;0,1374955049898165
44;0,15684013684316017;0,08476048834008724;0,29977229375520353;0,10484839521218428;0,15875061677945282;0,10797000027555943;0,3040200582507483;0,13717726862439902;0,16312616256842763;0,09794300539865299;0,2827370522616679;0,1336594946770542
45;0,12385414315313598;0,07701171535664277;0,20339681956430053;0,12087109009359599;0,17226498143071092;0,11222044064607176;0,27597641307206;0,11292934148229856;0,19098419638856196;0,11580216941674656;0,2835069067138076;0,10959061934737227
46;0,08241235980402452;0,34343728575042015;0,2717908288253437;0,18468394863207066;0,13748423736813417;0,1356144688264623;0,210041151009808;0,17617007907486415;0,1486351330181406;0,13121580926021836;0,21991633232134644;0,17183693244055764
47;0,15461369323568253;0,2930801985129254;0,23831628974105917;0,10892189779137974;0,14089030972589617;0,24356073360991434;0,25066255182268193;0,18956853210444158;0,16308015553414928;0,22887433718127254;0,2451811145659961;0,18342591194813646
48;0,2240546112007703;0,08501626493412022;0,2950800434359508;0,08169465737629035;0,20820487115487737;0,2705107906344775;0,24764647051424743;0,10679927594123045;0,20984229224241538;0,26460951943619965;0,23897692336264018;0,1076806044644434
49;0,17394849261443368;0,2008105687134056;0,28581627990638864;0,1607177093218882;0,21906256594161147;0,1412683962434215;0,28102278224839;0,14437927883545035;0,2205585214589716;0,15843716558669488;0,2752643895778218;0,1513349631619395
50;0,2588187525618433;0,10290890711580238;0,15790778396754532;0,10523956224795329;0,1759405513080024;0,23931840917350497;0,2751050780825667;0,1830452515057132;0,15387210804816778;0,24755932383363577;0,2764379904185307;0,19482002339411417
51;0,24041473083010526;0,03241606831175283;0,10250022472073234;0,03548951443777223;0,22731966634181308;0,17143620646325758;0,22911669990363526;0,16356737430466597;0,2213930138886363;0,1824580998839309;0,24596108042316817;0,17031203262510408
52;0,1944587183900531;0,099246585010789;0,235306205905619;0,11919986785712651;0,23013163700047687;0,14350650362817768;0,20084948701728692;0,13773805028173283;0,2267250635626678;0,15622634161140334;0,22173240541332612;0,1449278248304187
53;0,15823926871635186;0,18184165526888152;0,35261229895632457;0,18974798510634083;0,2012929394451612;0,1118663026869046;0,2916557531460884;0,1643315034043146;0,1710598828817188;0,11624436613421363;0,28518843972460345;0,15539083326095238
54;0,17463359814761953;0,20245166083845137;0,39667317817793535;0,2313379575192608;0,15247587821057207;0,21684066471548097;0,3406131873099477;0,2052445329026436;0,14676036497606765;0,21131774773218834;0,3357084507775069;0,2006832717369253
55;0,18471438630678763;0,2145137721112134;0,3942962809647516;0,22040555691696578;0,20311094139460545;0,1880487724986594;0,4054165308436052;0,24071172830631588;0,21177029281390125;0,1713402843711382;0,40075053796031684;0,23777282292105492
56;0,14214128218570982;0,23038276716430842;0,384605970718395;0,22705420785240282;0,17732622947405302;0,2446649269399806;0,3810080697132963;0,18139747566141823;0,18195325895082637;0,23480066229923843;0,3599307827536035;0,17766453601002252
57;0,08435368919688757;0,33136011154070394;0,44590371896395714;0,24253961755778594;0,12114811648475485;0,18391571336316587;0,3492233723889291;0,2671919262085588;0,14042644890784964;0,18740868508430697;0,35672212557173727;0,2645089264449097
58;0,1627279853842923;0,18252272760877136;0,24236847510774007;0,21106119556815292;0,15050876055345447;0,2572220339008069;0,3719487559195108;0,21775623613637354;0,16168280785945424;0,25299477376673624;0,38163977142383826;0,2133261514058441
59;0,15841474580047374;0,10810692745410366;0,24567565624348123;0,1446851402567734;0,1764400079101681;0,2068300425051608;0,30461532416028286;0,2129966118970569;0,19831946972595768;0,1920438464903591;0,29971327184894575;0,20691011107548551
60;0,19062890835075072;0,13293893847023638;0,2916192214390345;0,14282852520797182;0,1950092018464685;0,14105222985238142;0,2754577737272835;0,15640932463608;0,19657469451680362;0,13499356186125117;0,26707584755612584;0,15693360105035656
61;0,3694967213561326;0,17781889225454525;0,29516130847816885;0,16196293647557353;0,19793806270727646;0,13219149190700358;0,31055888846520163;0,14544291058053066;0,1992949651030893;0,14932307256014066;0,3045784929948935;0,15222199285544352
62;0,3071993391419938;0,12500529395912516;0,2652302354255096;0,18551567536167776;0,3167307100526001;0,18519055297626352;0,2931552765773216;0,16621475659589627;0,2934013014066132;0,19352635523392914;0,2945888752946128;0,17805760238565255
63;0,0910535432198731;0,13998546757855596;0,3216978382473156;0,1545577883618049;0,24352509286751825;0,10745781085407291;0,2521054925564824;0,22042390199148104;0,23769659010145333;0,11827547997113531;0,2691922308842181;0,22749527079301116
64;0,0824562187408797;0,10362723323369934;0,22577541973119078;0,12308862183009951;0,1587181633214556;0,1575311507514607;0,28082324391704416;0,1782735132273705;0,15607929719914357;0,1703180841445866;0,30156364485155546;0,18523096018784121
65;0,17470046794719823;0,11841815793876843;0,2709166800539986;0,15923304132262828;0,15110397478132154;0,14761281823889996;0,27019205890612397;0,16157087196929285;0,1215477102327112;0,15191048321270756;0,26403640579709975;0,15231338861136587
66;0,198324130225956;0,1587324653558144;0,3589383961866972;0,16776219562148292;0,2240576131647752;0,12958811439657028;0,2824943478766366;0,1796403567515492;0,2175527260371436;0,12395204159220286;0,2775195833954154;0,1751012423993814
67;0,12529349450540275;0,17463371654856344;0,3187439419940669;0,1640641167243316;0,17763283783958872;0,19806346215983672;0,36324195809833537;0,17488075591971233;0,18652072744843853;0,1814549917822868;0,35795831066055184;0,1718813944761061
68;0,10103029816896084;0,15978793098654331;0,2903523010076598;0,1494336899491194;0,12207574248920328;0,17858781091907713;0,317353141935885;0,1823739565978469;0,12749565399870588;0,16871223026298487;0,29665791985283557;0,17862643808463458
69;0,1139663928379598;0,12650193911524701;0,20259565329479445;0,109378059526924;0,1199280884664734;0,1616263057978204;0,25171288554382615;0,13975672440434855;0,13945989654728808;0,16511366772093244;0,2594558465894997;0,13677394786932906
70;0,14793347507586038;0,1320587259710884;0,1879816993182534;0,1264424865597956;0,1619614005047943;0,15198586382759602;0,19708607869969855;0,1331698757507661;0,17301527268310618;0,14772819276675936;0,20713013472398079;0,12855745150558764
71;0,11447088988578043;0,09186181678646166;0,22273813581111604;0,11094489395172707;0,14406554992966036;0,15352177008399134;0,2157555741319788;0,16263790157202906;0,16610597911196787;0,1387039480505781;0,21086878047615315;0,1566406343782941
72;0,1780525414763873;0,08478211975551041;0,23547759280038028;0,07648987085825555;0,15642482240757993;0,11034491300793242;0,25099372979769186;0,1226942482235955;0,15818844375888078;0,10415961907602704;0,24243300170271603;0,12292104663690043
73;0,1772997663372231;0,06822027043719109;0,15294148983711928;0,07019366429321405;0,2279043985054119;0,10851000610520736;0,24102251723278556;0,08349381279559848;0,22847907806214604;0,12563966050974687;0,23509726896478872;0,08987072250721367
74;0,08803285842801468;0,03410929261473847;0,0913889994380366;0,034586798677906115;0,19712002456895034;0,13097754860337363;0,1750160987137646;0,12800323008325604;0,1740916113961101;0,13933306836744672;0,17687987877875025;0,13999799699064402
75;0,1654470208403966;0,061464950545690025;0,1829385656916015;0,07162826562274195;0,15237948922617223;0,12645834393164834;0,15166490682644407;0,12706895278891528;0,1468244735361401;0,13725568983597963;0,1688599458715098;0,13409091823450414
76;0,17601518171019295;0,05539038349549889;0,12628540470409821;0,07395256266707267;0,20476607667996444;0,09131166078966449;0,2097691453532608;0,10435632218718842;0,20155474994045605;0,10399538568212162;0,23008547298646392;0,11111782357011228
77;0,12890800966239355;0,03688554933216543;0,18288187506938647;0,06677092266512896;0,20992085585147938;0,1274278109233513;0,1744666547692134;0,13886077222779222;0,18050190591548054;0,13175949448816263;0,168754746815719;0,12964451460816243
78;0,09640214128526833;0,09111658044320373;0,2341355577026916;0,1246087331754494;0,1489685901576255;0,11649158768917843;0,2090321044737835;0,12754265035510223;0,1428631385043684;0,1107801847143074;0,2038211441086023;0,12294222016219256
79;0,18523480509140827;0,11211798346130479;0,20146647066149176;0,1405797260697795;0,08967737905570365;0,13176644917477004;0,2637651095237001;0,16880572615405864;0,09925843723841216;0,11514519772388353;0,25801938410265646;0,16611564060684356
80;0,1990672579773833;0,13754428129336557;0,24448991326317537;0,12043850402779117;0,2393510619891848;0,16109866239120937;0,24149858517406236;0,16047115293928366;0,24333829787193284;0,15131506002667283;0,22099797140542016;0,1567932591799911
81;0,14135172317423156;0,15766167464356196;0,18505751453162056;0,14523408099186952;0,14822004002017108;0,14279138340530062;0,2354849625648697;0,1250381125453371;0,16831663176795109;0,14630113997772154;0,24303376472338317;0,12187700292220752
82;0,11460697300909542;0,1432603938481668;0,1350207655489978;0,1225326109383026;0,1693456035305562;0,20371530319028233;0,17014942769397504;0,19671688272934032;0,18027823646381796;0,199641949407377;0,18063263971220356;0,19260388719278906
83;0,1549201342867948;0,2798874283049868;0,22977894928741485;0,21286794501278972;0,12864907306020196;0,17304952465140197;0,18341858666446664;0,14094299295688945;0,15103666477480632;0,15820214905576943;0,17856908551155581;0,1347155062774893
84;0,17983188762964247;0,2140873501484096;0,26485538255550034;0,11298405802509974;0,2006549083605229;0,24663964032152702;0,23041877214693135;0,21419819247910096;0,20191506116877297;0,24071906426688622;0,2215436408695677;0,21502351011523357
85;0,1755370401156236;0,1712988603647729;0,19307358021153442;0,10278442917161984;0,19656167775902103;0,18058954080876363;0,2704908925754883;0,11735395645749998;0,1969867874600962;0,1977166101171694;0,26422571896405533;0,12325194867178012
86;0,12671951700698011;0,1025470474363288;0,14983154671728388;0,06425577635097858;0,20514164809474597;0,19227104283058952;0,18585731706399977;0,13518462540054177;0,18216449136380167;0,2006934632696192;0,188258658060797;0,14727883907080197
87;0,10208793983184271;0,03969486671745039;0,13931552058020036;0,02383505809135254;0,1498013770332158;0,13748269316159548;0,1744649193598282;0,12478332210522783;0,1447129494493319;0,14817962547481417;0,1916783194014886;0,1316821295393352
88;0,17591622085571226;0,07100680432589244;0,22170710776708896;0,0632287293569263;0,15696343899829251;0,11201932043553728;0,17680963022022467;0,10083990086927845;0,15378246355139807;0,12460503177575802;0,19708938646103752;0,10734219827926639
89;0,29264822906562155;0,08240914318510441;0,2602680163310674;0,09036897953567001;0,2448064448381518;0,10597985984560103;0,2788033088228463;0,11754560066389017;0,21469538874630995;0,1102126761083172;0,27257676941456804;0,1081896786721642
90;0,29300394426619913;0,08865499472955604;0,21436560792854223;0,09123764079318794;0,30187282693543155;0,1355067191531532;0,2610751611467981;0,11656547375436327;0,29453175553415584;0,12977348613172177;0,25595706110610783;0,11185259110604222
91;0,1915794953188976;0,1272861152546155;0,21602723003785262;0,12664994919382416;0,23399869343609297;0,1309094191553213;0,2157035303151176;0,12916502346180583;0,24368053462951125;0,11418882062417596;0,21024453296183163;0,12649219584924645
92;0,17418964483537097;0,11940448433495239;0,23772728716515462;0,1149346813695331;0,14408124653948126;0,15982056284088228;0,2476661979225125;0,1680445593390657;0,14895469247212856;0,15007671397503083;0,22704746586778293;0,16462085006954597
93;0,14563383364923338;0,15228443472448733;0,24210275930208627;0,13600901618870426;0,21187782894755858;0,12960706659633472;0,2261430757370173;0,11511954975500328;0,23119310896297174;0,13304967772610218;0,23362265592238404;0,11162898606631118
94;0,20070527961697784;0,18631730610711045;0,19457191295689;0,2006525661934922;0,11697471241740426;0,19084044847268017;0,25061217394828667;0,19160413428567574;0,12901849128452325;0,18690013608563372;0,2609107689984944;0,1880086133860169
95;0,23760038860069288;0,10023518981087731;0,33615352603049403;0,12264014034342492;0,24001524638182753;0,20897373917682674;0,22219070843235492;0,20543904734381582;0,26112934921088565;0,1941876013987181;0,2176624862085004;0,1994668648984703
96;0,22122134531738555;0,038836046550913994;0,24604803598998082;0,07903634381769745;0,23833420093279784;0,15519683775207135;0,2905917695254793;0,16676731719182014;0,23950410949447232;0,1492115215115497;0,2812647612018404;0,16759236722868068
97;0,2464348174530779;0,052321337198979294;0,5047664878945849;0,10601336373063032;0,2194784074073385;0,0963887719339081;0,2731553869233142;0,127559649272508;0,21994469729883798;0,11341736698779148;0,26694065591793736;0,1332803087933941
98;0,3375145237912119;0,06022055289834274;0,3871228664435648;0,12981219447056985;0,24882253209108884;0,12968980807371103;0,3247085637407013;0,1501089394010835;0,2257104499687784;0,1381542074530262;0,32668080707031705;0,16239920344814684
99;0,241786759899814;0,09320980197857824;0,2702868364728379;0,13096432709573402;0,29337670278252065;0,10801318626127182;0,35012333421793806;0,16103315225601397;0,2874711336435245;0,11865103090934813;0,36702072294910826;0,1680362313994146
100;0,23242653301411426;0,1159643475555925;0,3098582731469302;0,16472123440850422;0,2018593833461027;0,1456156257099115;0,264807996378351;0,15167417005373235;0,19948358058576093;0,1582864190340369;0,28564765204266085;0,1581533853734462
101;0,12031928709302246;0,08767521158966984;0,24164783270159643;0,1377331272272284;0,28329795189214707;0,12396877129957132;0,35744097568897854;0,20963670987074415;0,2526679163854378;0,12812822878321722;0,35072313240049424;0,2006024987802126
102;0,14236953395195157;0,13941979086091089;0,2867408739488905;0,21962563067183996;0,18235257932122595;0,16467333952409247;0,3116822330723292;0,1838071014115948;0,17576944302930683;0,15900687827805138;0,3068418929525972;0,17905001618036306
103;0,08242176905517037;0,1572257848952214;0,24746093948229164;0,18102926364368993;0,1224372625461701;0,16047767629450974;0,2826906274880337;0,25256843875038143;0,13289085321608637;0,14372288323498583;0,2774704277689759;0,2504670414086357
104;0,09375220793061692;0,1817230571527313;0,24455537282669712;0,1551075348171372;0,12950835688926354;0,19024889782436613;0,26708471481734275;0,14961821660496835;0,13488020805693518;0,18060817263514162;0,2467318577379484;0,14566377890625226
105;0,03914261043798379;0,21609379705823883;0,20127146564952464;0,174460826138712;0,0885881678595837;0,17497965838450757;0,2134338016549751;0,19256982218234495;0,1086472549459666;0,17845295296762387;0,2211610000159943;0,1892756392168289
106;0,10687334474953958;0,16585888441689667;0,15524323562000178;0,17932799072065314;0,07962143263961971;0,24943427446201477;0,20238613416323709;0,17049592631543276;0,09248322649993913;0,24573313103698882;0,21280519287178304;0,16677423096045751
107;0,06549452587568534;0,1582762593266514;0,2703430847707302;0,15174953961001672;0,1656237268299593;0,1585382065624324;0,19635824046040568;0,20685064096750716;0,18607134849049206;0,14358130119740942;0,19206985749502828;0,2011195192354603
108;0,1089276416267744;0,18743800560961554;0,283663893857986;0,1912862946654031;0,1300896722384746;0,17306948162721597;0,26642292918533717;0,1647845562586283;0,13190470743451826;0,1671363539036928;0,2566826303002118;0,1654177486518684
109;0,1600403984782913;0,18823629452203514;0,3500153331551496;0,22066691251571108;0,13052109852129223;0,1794267154187652;0,2960571143969981;0,22731911184595993;0,1312307806787417;0,1965449551328788;0,2896215238116741;0,23348628147849182
110;0,14455109155796894;0,17442142049184592;0,2971922771763021;0,2152744275094659;0,2457426065094151;0,19018844977486243;0,3605075966496441;0,19028457602319418;0,22165146982919953;0,1986982515762023;0,3619117821923432;0,2024944639402404
111;0,11764482620000169;0,1837200541412639;0,24977099137407288;0,2091337104822506;0,1402532137625976;0,17953756765283524;0,29114278777920455;0,22055887257270204;0,1350197470986066;0,1901790680348879;0,3083169554059872;0,22778926134688643
112;0,12441405160364907;0,1550266340930583;0,2529273741983366;0,169973510041554;0,14077456946660893;0,19806026193221313;0,22204489233228203;0,18936754963856248;0,138448381688062;0,21080917106574779;0,24332931539427272;0,1957001780163256
113;0,22469507478959302;0,15370901030932793;0,31492588768574603;0,1918401588328947;0,1847135713412259;0,1350311351431139;0,31050079371259975;0,18432186480767013;0,15386072606792228;0,1390111759987222;0,30331370668397506;0,1751318065760136
114;0,312049858765562;0,22874685172202172;0,3584958100587997;0,35736590256967316;0,26901854935853764;0,20238177818069328;0,31087590191976916;0,19927063000074122;0,2609761096464526;0,19682369841345354;0,30596616775182384;0,19458289496569958
115;0,14211952924352036;0,24355696563157864;0,38510723514007483;0,4810847940365081;0,24442919218949155;0,21366059709545882;0,3288078917439778;0,27365006727017743;0,2543388262552171;0,19691520855122865;0,323427787580873;0,27217082783350843
116;0,057148126162186015;0,19608469674038972;0,2308973724747944;0,20130941528929847;0,19843081649104644;0,2053743832269927;0,3518539659495831;0,29524003739546284;0,2039293698331188;0,1957420466536138;0,33142361616423777;0,2916600118923779
117;0,1234166912721208;0,18819136340982903;0,21349801590896694;0,1998364890455227;0,13913801885502947;0,19843469434088126;0,2793266822190827;0,21736727731972227;0,1596197976631663;0,20193369459306743;0,28737700003090244;0,21375659980993877
118;0,10697119003252971;0,11594989380213803;0,22270304810702354;0,15251232234172396;0,1553994861934184;0,2041190207653834;0,19942565967976447;0,18912709009483877;0,1683199942794179;0,20044428635636327;0,21045164547864792;0,1851650262033639
119;0,021372212506630635;0,1103331443030195;0,2588007748769972;0,17837266049653697;0,1266791867609807;0,13781244419948713;0,2593399250307114;0,174119617705679;0,14744840751394855;0,122635438178124;0,25484096140844853;0,16815271695704043
120;0,16799021533588185;0,1747151572324345;0,28818099080785015;0,22803667639738281;0,07690816164802768;0,1419474308925126;0,2749180520936312;0,1963969887624105;0,07980905159009259;0,13596350632606094;0,2651489375518191;0,19706976319778738
121;0,2556694423635721;0,17929294206164662;0,320243398079287;0,22675947930057047;0,24693374701150242;0,1754301572636796;0,2858632796288752;0,217439459302464;0,2461081828442057;0,192654914837603;0,2793424185481894;0,22376677103816425
122;0,19098421038380023;0,15609800524268486;0,34808195322243984;0,20475862421438454;0,2715404187005636;0,18199599961845417;0,33927953746161543;0,21611819614488484;0,24699854062327725;0,19051889686972215;0,3401989960004904;0,22839675398164322
123;0,20089967172148165;0,13056014276158592;0,2949204381502957;0,20844257465090907;0,13481543371015453;0,15376570448928936;0,3294114121614949;0,20174794274517785;0,13074241237756423;0,1643458422563043;0,3464892800045486;0,20888864419724393
124;0,2333419696525738;0,08844441792280182;0,2204382593045396;0,1954894419396123;0,26820236142721693;0,14547254442761498;0,2796823362735141;0,20545232840207783;0,2645246689974913;0,15819184103897005;0,30128909086764477;0,21178106667803337
125;0,15882429315632005;0,13160422775541455;0,2795109333786277;0,20429282886257247;0,2274727764969093;0,12166676796218209;0,2518610866485519;0,2124244870830222;0,19710052788903099;0,12551918327875464;0,24507519093800406;0,20313341176439137
126;0,04142747280076689;0,11234070564488356;0,2672895740466509;0,17566128723082408;0,11845927248359456;0,1751110346727019;0,29169783532764976;0,19940028431842013;0,11143655819631275;0,16962256198563552;0,2865080414429014;0,19458551736640003
