month_date,spread1,spread2,spread3,spread4
1996-04-01,0.2105549182978594,0.1895103119556733,0.5294974906843308,0.0975185637237924
1996-05-01,0.25374682539016113,0.13349380923637574,0.5466117484877506,0.10019083188340404
1996-06-01,0.17651483145800945,0.056229313587864684,0.4270149625521034,0.05962556157605421
1996-07-01,0.1940523320463988,0.09080551442525873,0.31088356494946895,0.09170534678995446
1996-08-01,0.15532458119258793,0.14527499908927632,0.30215544681491807,0.1652002879645304
1996-09-01,0.08951954442677405,0.16990724963946438,0.2974242136434161,0.17800505596297925
1996-10-01,0.09985624739818942,0.19863253070728182,0.3215773328211041,0.17124191422216997
1996-11-01,0.20244052299718537,0.21602270872421137,0.2723639119044628,0.20979349730244432
1996-12-01,0.13392485993996675,0.18350055195516546,0.20174290948081014,0.14324201902792275
1997-01-01,0.11921204969930647,0.15360793897268735,0.2558234491346481,0.12727065217127198
1997-02-01,0.1669554955823749,0.14581414045149155,0.4015223748134647,0.15924979675675432
1997-03-01,0.20493537841011428,0.09187432498684601,0.40886499805362014,0.10980471570527497
1997-04-01,0.22517057467347817,0.2079987509182878,0.44387774040939215,0.14202110099294635
1997-05-01,0.22537710265574953,0.12808658738948356,0.22920383317894674,0.10145031903690149
1997-06-01,0.18405076351914845,0.13028104847710464,0.2498249152147558,0.13128328080554189
1997-07-01,0.22570337895412507,0.12462044860612985,0.19789544465974984,0.1351926333589461
1997-08-01,0.39528000589749374,0.1278465453330402,0.35779409979422394,0.16243587313825944
1997-09-01,0.2784577025664948,0.12034945288042158,0.31390483189428375,0.13765936979627688
1997-10-01,0.139850582755874,0.1185547706309089,0.2989349857672083,0.1171848031436407
1997-11-01,0.14739872811065,0.15909592730152447,0.3795750471781079,0.13313859491957442
1997-12-01,0.17120174339401553,0.15706223600035102,0.31936754353697594,0.12844371779028285
1998-01-01,0.18236640151910125,0.15639642222414055,0.3510450381793884,0.17953724890116946
1998-02-01,0.1615428355237812,0.1478649899315387,0.26270200949337325,0.1609571153641205
1998-03-01,0.21573783607592162,0.15801641648922388,0.2855175857323324,0.13676336870540892
1998-04-01,0.25219485193312985,0.16266809803849933,0.41253000384535926,0.15243099962397397
1998-05-01,0.30680212337055957,0.14766597413952265,0.37758921243911137,0.15817903090952512
1998-06-01,0.2953230718514813,0.14678293939808845,0.3626923139982478,0.17544091005987994
1998-07-01,0.22639675294866804,0.07111761710547841,0.3321975583457282,0.1356090915962907
1998-08-01,0.2283626675369539,0.07299038489389577,0.3661089363445634,0.14896955979177334
1998-09-01,0.18078391194051682,0.11835310693072934,0.29850525157318936,0.16025253499534536
1998-10-01,0.2337067876102796,0.11265265374359909,0.3278857832104101,0.19990973460233524
1998-11-01,0.18383837863577399,0.14739214097397155,0.40944035694796355,0.1804374967976004
1998-12-01,0.12837672650962423,0.1487362726666803,0.3688303770523387,0.11886134100666078
1999-01-01,0.14043095242977816,0.11760919039505163,0.3357149476793042,0.11588030980724164
1999-02-01,0.1024376466402253,0.06262549471185758,0.3113633453372035,0.07618677026335317
1999-03-01,0.1918594079902217,0.1042222925855204,0.5423325580553022,0.07798420385067135
1999-04-01,0.19471826857069008,0.04493192204656563,0.3557051703065062,0.04239391277157307
1999-05-01,0.1535804916214803,0.0026772268664643144,0.24835457254894072,-0.015092008180778391
1999-06-01,0.1362748299332045,0.014347144946048931,0.45826268501678763,0.03080070783893502
1999-07-01,0.1970525148585352,0.04373203248901616,0.3694400792002828,0.06828295283238775
1999-08-01,0.23268412104687447,0.07948090445786246,0.342010882737979,0.10758732974718149
1999-09-01,0.19471121900361302,0.06038893737867488,0.1826716845941772,0.08005348266478182
1999-10-01,0.1483418492493792,0.07831718207502802,0.27023664965530975,0.0972085164713834
1999-11-01,0.15684013684316017,0.08476048834008724,0.29977229375520353,0.10484839521218428
1999-12-01,0.12385414315313598,0.07701171535664277,0.20339681956430053,0.12087109009359599
2000-01-01,0.08241235980402452,0.34343728575042015,0.2717908288253437,0.18468394863207066
2000-02-01,0.15461369323568253,0.2930801985129254,0.23831628974105917,0.10892189779137974
2000-03-01,0.2240546112007703,0.08501626493412022,0.2950800434359508,0.08169465737629035
2000-04-01,0.17394849261443368,0.2008105687134056,0.28581627990638864,0.1607177093218882
2000-05-01,0.2588187525618433,0.10290890711580238,0.15790778396754532,0.10523956224795329
2000-06-01,0.24041473083010526,0.03241606831175283,0.10250022472073234,0.03548951443777223
2000-07-01,0.1944587183900531,0.099246585010789,0.235306205905619,0.11919986785712651
2000-08-01,0.15823926871635186,0.18184165526888152,0.35261229895632457,0.18974798510634083
2000-09-01,0.17463359814761953,0.20245166083845137,0.39667317817793535,0.2313379575192608
2000-10-01,0.18471438630678763,0.2145137721112134,0.3942962809647516,0.22040555691696578
2000-11-01,0.14214128218570982,0.23038276716430842,0.384605970718395,0.22705420785240282
2000-12-01,0.08435368919688757,0.33136011154070394,0.44590371896395714,0.24253961755778594
2001-01-01,0.1627279853842923,0.18252272760877136,0.24236847510774007,0.21106119556815292
2001-02-01,0.15841474580047374,0.10810692745410366,0.24567565624348123,0.1446851402567734
2001-03-01,0.19062890835075072,0.13293893847023638,0.2916192214390345,0.14282852520797182
2001-04-01,0.3694967213561326,0.17781889225454525,0.29516130847816885,0.16196293647557353
2001-05-01,0.3071993391419938,0.12500529395912516,0.2652302354255096,0.18551567536167776
2001-06-01,0.0910535432198731,0.13998546757855596,0.3216978382473156,0.1545577883618049
2001-07-01,0.0824562187408797,0.10362723323369934,0.22577541973119078,0.12308862183009951
2001-08-01,0.17470046794719823,0.11841815793876843,0.2709166800539986,0.15923304132262828
2001-09-01,0.198324130225956,0.1587324653558144,0.3589383961866972,0.16776219562148292
2001-10-01,0.12529349450540275,0.17463371654856344,0.3187439419940669,0.1640641167243316
2001-11-01,0.10103029816896084,0.15978793098654331,0.2903523010076598,0.1494336899491194
2001-12-01,0.1139663928379598,0.12650193911524701,0.20259565329479445,0.109378059526924
2002-01-01,0.14793347507586038,0.1320587259710884,0.1879816993182534,0.1264424865597956
2002-02-01,0.11447088988578043,0.09186181678646166,0.22273813581111604,0.11094489395172707
2002-03-01,0.1780525414763873,0.08478211975551041,0.23547759280038028,0.07648987085825555
2002-04-01,0.1772997663372231,0.06822027043719109,0.15294148983711928,0.07019366429321405
2002-05-01,0.08803285842801468,0.03410929261473847,0.0913889994380366,0.034586798677906115
2002-06-01,0.1654470208403966,0.061464950545690025,0.1829385656916015,0.07162826562274195
2002-07-01,0.17601518171019295,0.05539038349549889,0.12628540470409821,0.07395256266707267
2002-08-01,0.12890800966239355,0.03688554933216543,0.18288187506938647,0.06677092266512896
2002-09-01,0.09640214128526833,0.09111658044320373,0.2341355577026916,0.1246087331754494
2002-10-01,0.18523480509140827,0.11211798346130479,0.20146647066149176,0.1405797260697795
2002-11-01,0.1990672579773833,0.13754428129336557,0.24448991326317537,0.12043850402779117
2002-12-01,0.14135172317423156,0.15766167464356196,0.18505751453162056,0.14523408099186952
2003-01-01,0.11460697300909542,0.1432603938481668,0.1350207655489978,0.1225326109383026
2003-02-01,0.1549201342867948,0.2798874283049868,0.22977894928741485,0.21286794501278972
2003-03-01,0.17983188762964247,0.2140873501484096,0.26485538255550034,0.11298405802509974
2003-04-01,0.1755370401156236,0.1712988603647729,0.19307358021153442,0.10278442917161984
2003-05-01,0.12671951700698011,0.1025470474363288,0.14983154671728388,0.06425577635097858
2003-06-01,0.10208793983184271,0.03969486671745039,0.13931552058020036,0.02383505809135254
2003-07-01,0.17591622085571226,0.07100680432589244,0.22170710776708896,0.0632287293569263
2003-08-01,0.29264822906562155,0.08240914318510441,0.2602680163310674,0.09036897953567001
2003-09-01,0.29300394426619913,0.08865499472955604,0.21436560792854223,0.09123764079318794
2003-10-01,0.1915794953188976,0.1272861152546155,0.21602723003785262,0.12664994919382416
2003-11-01,0.17418964483537097,0.11940448433495239,0.23772728716515462,0.1149346813695331
2003-12-01,0.14563383364923338,0.15228443472448733,0.24210275930208627,0.13600901618870426
2004-01-01,0.20070527961697784,0.18631730610711045,0.19457191295689,0.2006525661934922
2004-02-01,0.23760038860069288,0.10023518981087731,0.33615352603049403,0.12264014034342492
2004-03-01,0.22122134531738555,0.038836046550913994,0.24604803598998082,0.07903634381769745
2004-04-01,0.2464348174530779,0.052321337198979294,0.5047664878945849,0.10601336373063032
2004-05-01,0.3375145237912119,0.06022055289834274,0.3871228664435648,0.12981219447056985
2004-06-01,0.241786759899814,0.09320980197857824,0.2702868364728379,0.13096432709573402
2004-07-01,0.23242653301411426,0.1159643475555925,0.3098582731469302,0.16472123440850422
2004-08-01,0.12031928709302246,0.08767521158966984,0.24164783270159643,0.1377331272272284
2004-09-01,0.14236953395195157,0.13941979086091089,0.2867408739488905,0.21962563067183996
2004-10-01,0.08242176905517037,0.1572257848952214,0.24746093948229164,0.18102926364368993
2004-11-01,0.09375220793061692,0.1817230571527313,0.24455537282669712,0.1551075348171372
2004-12-01,0.03914261043798379,0.21609379705823883,0.20127146564952464,0.174460826138712
2005-01-01,0.10687334474953958,0.16585888441689667,0.15524323562000178,0.17932799072065314
2005-02-01,0.06549452587568534,0.1582762593266514,0.2703430847707302,0.15174953961001672
2005-03-01,0.1089276416267744,0.18743800560961554,0.283663893857986,0.1912862946654031
2005-04-01,0.1600403984782913,0.18823629452203514,0.3500153331551496,0.22066691251571108
2005-05-01,0.14455109155796894,0.17442142049184592,0.2971922771763021,0.2152744275094659
2005-06-01,0.11764482620000169,0.1837200541412639,0.24977099137407288,0.2091337104822506
2005-07-01,0.12441405160364907,0.1550266340930583,0.2529273741983366,0.169973510041554
2005-08-01,0.22469507478959302,0.15370901030932793,0.31492588768574603,0.1918401588328947
2005-09-01,0.312049858765562,0.22874685172202172,0.3584958100587997,0.35736590256967316
2005-10-01,0.14211952924352036,0.24355696563157864,0.38510723514007483,0.4810847940365081
2005-11-01,0.057148126162186015,0.19608469674038972,0.2308973724747944,0.20130941528929847
2005-12-01,0.1234166912721208,0.18819136340982903,0.21349801590896694,0.1998364890455227
2006-01-01,0.10697119003252971,0.11594989380213803,0.22270304810702354,0.15251232234172396
2006-02-01,0.021372212506630635,0.1103331443030195,0.2588007748769972,0.17837266049653697
2006-03-01,0.16799021533588185,0.1747151572324345,0.28818099080785015,0.22803667639738281
2006-04-01,0.2556694423635721,0.17929294206164662,0.320243398079287,0.22675947930057047
2006-05-01,0.19098421038380023,0.15609800524268486,0.34808195322243984,0.20475862421438454
2006-06-01,0.20089967172148165,0.13056014276158592,0.2949204381502957,0.20844257465090907
2006-07-01,0.2333419696525738,0.08844441792280182,0.2204382593045396,0.1954894419396123
2006-08-01,0.15882429315632005,0.13160422775541455,0.2795109333786277,0.20429282886257247
2006-09-01,0.04142747280076689,0.11234070564488356,0.2672895740466509,0.17566128723082408
2006-10-01,0.07170319978038069,0.16150672441837438,0.2548943721133201,0.21538521138388803
2006-11-01,0.12121020883600808,0.1585096335899698,0.29525876362991893,0.2086465584842565
2006-12-01,0.1240503084099737,0.13224988623117231,0.31605013699972767,0.20455121151532818
2007-01-01,0.09832763933297743,0.16306568162045212,0.346166236662105,0.24278222830187016
2007-02-01,0.15040042636406717,0.18213508819783367,0.35166302674216865,0.20954246262014653
2007-03-01,0.2975276337080518,0.1908396074849115,0.34789042094904055,0.24920650169937236
2007-04-01,0.32367519552381485,0.2017902154367088,0.3573004418827402,0.29032951756041103
2007-05-01,0.3962335160350569,0.2206464533505558,0.3449391562087934,0.3024545829584514
2007-06-01,0.3079954935454737,0.21434131614770574,0.33722692436091267,0.2673468077570098
2007-07-01,0.19137474940810134,0.16064556894777104,0.2742606366116398,0.19146388192593133
2007-08-01,0.1511501305448868,0.14144798430068728,0.22865104390830268,0.1941074469744272
2007-09-01,0.0995234946435527,0.13567200875986377,0.1759093619360885,0.17442351205856294
2007-10-01,0.059811766891323746,0.11088952513187622,0.20166085008064308,0.14961922851738974
2007-11-01,0.07168923604131817,0.13652481763287572,0.18577249969687148,0.1696067839360196
2007-12-01,0.06502851962422272,0.16480839823538904,0.16263055305157326,0.17524267063163482
2008-01-01,0.053011973548696904,0.144557490243849,0.13918143428732158,0.16280203102228893
2008-02-01,0.04727936798639431,0.15199290091373555,0.19017439888653243,0.18343483199397018
2008-03-01,-0.0027956427480764845,0.199768559858121,0.22380864387721494,0.2187010544041643
2008-04-01,0.03002238199429229,0.18531492826267823,0.2311642073018105,0.22730788409336866
2008-05-01,0.03692134810262395,0.19123231407392738,0.24200776969540702,0.2246669882402533
2008-06-01,0.032293347546178526,0.17592728982802547,0.20030938403358048,0.19611897172644108
2008-07-01,-0.008812608209391785,0.16866436127283008,0.19430740416361633,0.20200950394936099
2008-08-01,0.042012115395700815,0.13179896740982366,0.14958105268397312,0.16334667183713478
2008-09-01,0.12366883920310598,0.16070980224619516,0.18360823324440156,0.3085757457174263
2008-10-01,0.05160119249852051,0.20512428634369567,0.20234394138438758,0.23850017435691417
2008-11-01,-0.061677288856538934,0.3005126757702909,0.25711577862029467,0.3203634619145202
2008-12-01,-0.02367641600114466,0.35925749300866144,0.31108300261639343,0.33981589093728803
2009-01-01,0.14298815448161084,0.3891593087097648,0.3822438412317955,0.39178286427855435
2009-02-01,0.26722060915269286,0.3180310821217399,0.3269611758759391,0.30264775813306133
2009-03-01,0.1211818259411414,0.11253664738057616,0.12089955933846268,0.10489238797409255
2009-04-01,0.1544422216636586,0.13843575584284354,0.1858068150135993,0.1470971448137631
2009-05-01,0.18363785045396555,0.04725582996854531,0.08409964818093908,0.057149378615561554
2009-06-01,0.13930040613253936,0.05258167495577358,0.10600804436413248,0.08482767468913574
2009-07-01,0.13605186114487738,0.0640136198767197,0.13431013067271913,0.11391306123672067
2009-08-01,0.1319288383915688,0.09746733388026028,0.13704746360415757,0.10813572737524711
2009-09-01,0.07409219234111022,0.04468589499272675,0.09762704557885711,0.05679198351902348
2009-10-01,0.06492828692103253,0.06773618390634001,0.09751914959599951,0.07447590906719669
2009-11-01,0.06559899210524335,0.06486743549680678,0.09094579906385424,0.0673122704280825
2009-12-01,0.07912484762267284,0.10422176432454869,0.11989757517850191,0.11004865583262553
2010-01-01,0.09000047455256649,0.09278226080964976,0.09030994433015517,0.09581279963675375
2010-02-01,0.08940488332362226,0.084204553217249,0.10453281128243887,0.09269123370215115
2010-03-01,0.1017205141491245,0.0746250576658125,0.1023906125568251,0.08663677800898364
2010-04-01,0.10432718812774713,0.09366798506267544,0.13857711117082577,0.11105935526979112
2010-05-01,0.1396048049065264,0.1501736184083947,0.1906367777860156,0.16114104573549598
2010-06-01,0.11603861405044966,0.12493455051097241,0.17600864524478588,0.13724855363277072
2010-07-01,0.09317003504873063,0.08559714609695729,0.1467847983333223,0.10562615538541646
2010-08-01,0.06345793419064687,0.10026739824901629,0.16976065179486424,0.13302449338274294
2010-09-01,0.09451128210246633,0.15403422324644395,0.1996662143561958,0.1653629650333031
2010-10-01,0.10423821144797857,0.13962617025063592,0.18163517504570162,0.14231996025812352
2010-11-01,0.11223444016327325,0.1454758970882093,0.17308619260949923,0.14685007305537945
2010-12-01,0.11834613480304632,0.15106108164701418,0.16486701521716757,0.14470692823492826
2011-01-01,0.14241114016337944,0.20405286122145444,0.2083260853802692,0.20995009819433325
2011-02-01,0.19284243237577015,0.27262866524655,0.30220775915310927,0.29734444899531826
2011-03-01,0.1473116049365421,0.21420214447474797,0.2778930127802155,0.24376887718252105
2011-04-01,0.19757450428005197,0.20325446557538215,0.2613781208114634,0.22521330436592027
2011-05-01,0.23002094312126817,0.20609853055924982,0.2656627667877524,0.24996313586275248
2011-06-01,0.21260016047709382,0.2581868763485843,0.29362783303225404,0.2845676474816927
2011-07-01,0.265455661994004,0.28081164903892375,0.29638478652383815,0.30110725097734115
2011-08-01,0.3214377929613915,0.3599202789886841,0.36820944624636853,0.3809060442078193
2011-09-01,0.30718608600638103,0.3608032396457201,0.3913579834487305,0.370021240943711
2011-10-01,0.29932156731520376,0.36243456839885085,0.4073664641545337,0.3666986240973557
2011-11-01,0.1280721624268738,0.2776954485028703,0.3219532926530842,0.2750879665230764
2011-12-01,0.11542449608299361,0.20846228607923387,0.21506275335557531,0.2022987601433374
2012-01-01,0.16739118264394318,0.2463677092847597,0.2571946427863334,0.2570326968435351
2012-02-01,0.22372339960740328,0.2727396213301733,0.2868275334323622,0.2760814946383862
2012-03-01,0.2256575692172798,0.24124940158730387,0.29185580607495004,0.25317328149509066
2012-04-01,0.26477504379143924,0.2473901418343243,0.27925290283887455,0.2710254528461721
2012-05-01,0.24407320141355526,0.25674402040438316,0.28836350560955326,0.27732828190621145
2012-06-01,0.2837030841862932,0.2901051196771852,0.3030433128527095,0.31236381897190124
2012-07-01,0.2722240623201426,0.2956400838523751,0.31041234451390143,0.32355461900349697
2012-08-01,0.2990848365180118,0.3066369090968391,0.36387146047929486,0.3423532384635415
2012-09-01,0.37384372669918503,0.33133588909991857,0.3827039053061491,0.34927582872371765
2012-10-01,0.33371373497053597,0.3879171009235914,0.41486547326619483,0.37845839801099235
2012-11-01,0.3129527453359276,0.37870642773744817,0.39919618730725254,0.36230293887325915
2012-12-01,0.26527944506536627,0.3589082906154186,0.3508460963130154,0.3402211972685819
2013-01-01,0.23446139886926573,0.3074298622248026,0.32240310744525363,0.3148828902919871
2013-02-01,0.29661892020716846,0.33377929883629504,0.36203092189694286,0.3492078372260639
2013-03-01,0.2751553854050165,0.285025178483291,0.3108228889674001,0.29402419046283623
2013-04-01,0.21112038450155649,0.22453534191064556,0.28298935971263406,0.2480080218828531
2013-05-01,0.19770609013756185,0.19659485912767694,0.23481939089357853,0.19142052619278366
2013-06-01,0.18374318799624678,0.18794927389413016,0.24520357996339923,0.19405386766012156
2013-07-01,0.15964546565054794,0.1464835713529067,0.1997370712964849,0.14961366128353465
2013-08-01,0.14486777099927012,0.1534014441746745,0.20124066320215117,0.16851431368743477
2013-09-01,0.09997902133941505,0.1571314759701507,0.19058774115911134,0.14798907853672308
2013-10-01,0.11490913943039185,0.2055556278296067,0.21654192103677977,0.18652051473582076
2013-11-01,0.17919246531787836,0.2683647530969711,0.2640101370161773,0.23613473888194694
2013-12-01,0.1629261378221558,0.2659287845066152,0.25570126121062364,0.24009667897919454
2014-01-01,0.17081858081958554,0.30731904723991155,0.26197162790798373,0.2597243627621183
2014-02-01,0.15237936679015876,0.24316940629633957,0.23026041928222768,0.2112005016358759
2014-03-01,0.13737494715169266,0.1934644138027362,0.18899071997467182,0.18589825620704184
2014-04-01,0.1754985475224187,0.17250187125874952,0.20991784430649618,0.17255133988328433
2014-05-01,0.16261539595932703,0.16189978478855355,0.2148456992288876,0.1645267274091915
2014-06-01,0.13943781077489215,0.13474021933109048,0.17694180269650758,0.13505407956674928
2014-07-01,0.12762409535132618,0.11817115079778964,0.17382553114166396,0.1329467420550847
2014-08-01,0.16301198590955937,0.18063312608995927,0.2491208894003716,0.21116997997903422
2014-09-01,0.20377613033142294,0.17100847503778607,0.23108617720053348,0.20683410309576888
2014-10-01,0.17686398525318311,0.18741384280149612,0.24864610059517278,0.20249402353636306
2014-11-01,0.182397942765361,0.22033628128301552,0.28837558191849005,0.24142868793431882
2014-12-01,0.17588023018750437,0.27339999252945396,0.29527931030550203,0.24366430922967025
2015-01-01,0.19347809140162647,0.36301285075104817,0.32675748232953133,0.2853672964806325
2015-02-01,0.2884647231292276,0.4414310484667134,0.48250707176102703,0.38286644152163546
2015-03-01,0.3674201472388581,0.3596773136570431,0.4151131275568265,0.35783687366290734
2015-04-01,0.3242244921242973,0.2841524885132022,0.3346340973504444,0.27227820931282765
2015-05-01,0.3173588174764695,0.26089520313593884,0.3684534439702912,0.27056603804227625
2015-06-01,0.34204923389821656,0.2127350955839109,0.28593971365175913,0.19585014158910216
2015-07-01,0.4258450424911992,0.24636629411254918,0.3436706411745027,0.2408985869167998
2015-08-01,0.46212598892381834,0.30707360461809247,0.39785586184126465,0.30813694188191826
2015-09-01,0.29681962940470435,0.27223731205847285,0.32517387118892643,0.2517987431871731
2015-10-01,0.23824508977088163,0.24363313876943068,0.3446302706724264,0.2341358970207484
2015-11-01,0.3095845959401658,0.2669760485366613,0.35400005362254233,0.27268031196880876
2015-12-01,0.3652896889250039,0.1601438077605537,0.31641045455929145,0.2025339199959198
2016-01-01,0.3918238651045161,0.21961695744861648,0.31455534554368825,0.20727425278262715
2016-02-01,0.38190712843090135,0.2974150822973733,0.357552440302269,0.2969520359587418
2016-03-01,0.2908476820270484,0.23334484548310777,0.2856261360996526,0.1789017550108877
2016-04-01,0.4005644695580367,0.2021159364180397,0.28955154116086457,0.1676501583398493
2016-05-01,0.3399931878616812,0.19577352793846337,0.26742183965464505,0.1525754714802288
2016-06-01,0.2600610787652469,0.19881173354789128,0.28683895241019325,0.17441275181750485
2016-07-01,0.23803409446680354,0.18954043524747002,0.2696669466527161,0.17357712095494435
2016-08-01,0.25816329235180874,0.21862965570829015,0.27387222382820825,0.19599794912971477
2016-09-01,0.29236581587875354,0.22861782689414073,0.30363603982160325,0.20520723361109824
2016-10-01,0.24992691579630794,0.22739289059974518,0.31905330364547074,0.20649882865054786
2016-11-01,0.29590571588891185,0.24374090792916198,0.34774460623141434,0.2191023581366049
